folder	true_brand	phish_category	pred_brand	runtime_element_recognition	runtime_siamese
AOL+76	AOL	1	AOL	0.20302391052246094	0.06112051010131836
Navy Federal Credit Union+458	Navy Federal Credit Union	0		0.232496976852417	0.23956060409545898
Orange+92	Orange	1	Navy Federal Credit Union	0.21300172805786133	0.20508384704589844
AT&T+77	AT&T	0		0.19423699378967285	0.21399927139282227
DocuSign+154	DocuSign	0		0.1739513874053955	
Rackspace+109	Rackspace	1	Rackspace	0.16535663604736328	0.06384444236755371
American Express+215	American Express	1	Spectrum	0.22921538352966309	0.05125904083251953
DocuSign+332	DocuSign	0		0.23563480377197266	0.14584922790527344
Spotify+186	Spotify	0		0.19224286079406738	0.2233896255493164
WhatsApp+325	WhatsApp	1	WhatsApp	0.19804620742797852	0.2977640628814697
Steam+454	Steam	0		0.20999979972839355	0.6783192157745361
Apple+133	Apple	0		0.16227078437805176	0.10659146308898926
WeTransfer+450	WeTransfer	0		0.21405744552612305	0.22616124153137207
Bank of America+6	Bank of America	0		0.19925665855407715	0.19146728515625
Square+348	Square	0		0.1967449188232422	0.16174888610839844
Netflix+144	Netflix	0		0.23113155364990234	0.4093284606933594
Steam+435	Steam	0		0.1958765983581543	0.701406717300415
Deutsche Telekom+207	Deutsche Telekom	0		0.23236632347106934	0.3245062828063965
DHL Airways+278	DHL Airways	0		0.23258090019226074	0.5763726234436035
Blockchain+438	Blockchain	1	American Express	0.19487237930297852	0.03493690490722656
Bank of America+389	Bank of America	1	Bank of America	0.34547948837280273	0.2791004180908203
WeTransfer+385	WeTransfer	0		0.2172703742980957	0.5808584690093994
Bet365+390	Bet365	0		0.22273659706115723	0.4161968231201172
Deutsche Telekom+297	Deutsche Telekom	0		0.19948577880859375	
Netflix+240	Netflix	0		0.1979835033416748	0.22259116172790527
Instagram+41	Instagram	0		0.16879677772521973	0.05649757385253906
Netflix+51	Netflix	0		0.2572364807128906	
Apple+70	Apple	0		0.17087793350219727	0.13522601127624512
1&1 Ionos+81	1&1 Ionos	0		0.2008347511291504	0.4863247871398926
Apple+146	Apple	0		0.17976069450378418	
American Express+396	American Express	0		0.2660548686981201	0.5431394577026367
PostFinance+356	PostFinance	1	Banca Sella	0.1799607276916504	0.23393869400024414
Amazon+186	Amazon	1	Amazon	0.22234153747558594	0.12773418426513672
DHL Airways+73	DHL Airways	1	Banca Sella	0.2337508201599121	0.08451557159423828
American Express+65	American Express	0		0.2235274314880371	0.1935594081878662
Standard Chartered Bank+415	Standard Chartered Bank	0		0.1886274814605713	0.18564748764038086
Google+260	Google	0		0.16471266746520996	0.2624170780181885
Spotify+31	Spotify	1	Spotify	0.19455981254577637	0.03669023513793945
Instagram+310	Instagram	1	Instagram	0.20416927337646484	0.1408240795135498
AT&T+235	AT&T	0		0.20212078094482422	0.20108532905578613
AT&T+218	AT&T	0		0.18730449676513672	0.04214024543762207
Facebook+139	Facebook	1	AT&T	0.20773839950561523	0.08782124519348145
Bank of America+204	Bank of America	1	Bank of America	0.31994199752807617	0.0699453353881836
PayPal+245	PayPal	1	Google	0.1926274299621582	0.03978538513183594
DocuSign+264	DocuSign	0		0.2074272632598877	0.40025758743286133
Netflix+231	Netflix	0		0.17017030715942383	0.41733765602111816
1&1 Ionos+4	1&1 Ionos	1	American Express	0.17763328552246094	0.09873628616333008
Orange+19	Orange	1	Deutsche Telekom	0.20679545402526855	0.2695958614349365
Societe Generale+204	Societe Generale	1	Etisalat	0.24236083030700684	0.042540550231933594
AT&T+158	AT&T	0		0.19440865516662598	0.22426509857177734
AT&T+152	AT&T	0		0.18685531616210938	0.24814867973327637
Etisalat+195	Etisalat	1	PostFinance	0.19559979438781738	0.4131021499633789
Steam+44	Steam	0		0.21661162376403809	
Instagram+212	Instagram	1	Navy Federal Credit Union	0.2036888599395752	0.04214286804199219
Facebook+190	Facebook	0		0.19172120094299316	0.167144775390625
Square+106	Square	0		0.19788479804992676	0.21782565116882324
DHL Airways+184	DHL Airways	0		0.2142331600189209	0.4707040786743164
Navy Federal Credit Union+79	Navy Federal Credit Union	1	Navy Federal Credit Union	0.1965487003326416	0.3238649368286133
IRS+236	IRS	1	American Express	0.22202849388122559	0.12050747871398926
eBay+288	eBay	0		0.22208261489868164	0.48452115058898926
Alaska USA Federal Credit Union+280	Alaska USA Federal Credit Union	0		0.22255706787109375	0.5426764488220215
DHL Airways+199	DHL Airways	0		0.2059178352355957	0.6600427627563477
Navy Federal Credit Union+274	Navy Federal Credit Union	0		0.19025897979736328	0.18047118186950684
IRS+369	IRS	0		0.161818265914917	0.1900038719177246
Navy Federal Credit Union+20	Navy Federal Credit Union	1	Navy Federal Credit Union	0.19712376594543457	0.18925976753234863
Societe Generale+245	Societe Generale	1	Etisalat	0.2208113670349121	0.04243063926696777
Spotify+434	Spotify	0		0.19983792304992676	0.13120222091674805
eBay+418	eBay	0		0.23275208473205566	0.6578338146209717
DHL Airways+131	DHL Airways	0		0.1928272247314453	0.5518665313720703
Netflix+417	Netflix	0		0.20903635025024414	0.19127631187438965
PostFinance+299	PostFinance	1	Banca Sella	0.19260931015014648	0.1786794662475586
Steam+378	Steam	0		0.22673964500427246	0.2638673782348633
Etisalat+36	Etisalat	0		0.2008061408996582	0.5583994388580322
Apple+440	Apple	0		0.18629002571105957	
WeTransfer+104	WeTransfer	0		0.18333721160888672	0.2569880485534668
Bet365+399	Bet365	0		0.19056487083435059	0.3753225803375244
Instagram+336	Instagram	1	Instagram	0.20713400840759277	0.04536032676696777
Spectrum+66	Spectrum	1	Navy Federal Credit Union	0.18720078468322754	0.04919171333312988
Bank of America+277	Bank of America	1	Bank of America	0.2533376216888428	0.051473379135131836
DocuSign+99	DocuSign	0		0.2124016284942627	0.5111527442932129
AT&T+94	AT&T	0		0.18038129806518555	0.042397260665893555
1&1 Ionos+348	1&1 Ionos	1	AT&T	0.21846580505371094	0.12575721740722656
PostFinance+361	PostFinance	1	Banca Sella	0.2272942066192627	0.31809449195861816
Scotiabank+52	Scotiabank	0		0.19440317153930664	0.053368568420410156
DocuSign+454	DocuSign	0		0.21292829513549805	
OneDrive+75	OneDrive	0		0.20756936073303223	0.3971138000488281
Netflix+416	Netflix	0		0.17165231704711914	0.2468852996826172
Dropbox+98	Dropbox	1	Bank of America	0.1884770393371582	0.2863142490386963
Navy Federal Credit Union+226	Navy Federal Credit Union	1	Navy Federal Credit Union	0.2073078155517578	0.40526580810546875
American Express+157	American Express	0		0.29587459564208984	0.4369316101074219
Rackspace+252	Rackspace	1	Rackspace	0.16437530517578125	0.057127952575683594
Apple+210	Apple	0		0.21548223495483398	0.18054652214050293
Bank of America+278	Bank of America	0		0.18144917488098145	
Deutsche Telekom+304	Deutsche Telekom	0		0.1832587718963623	0.15633893013000488
AT&T+237	AT&T	0		0.19761276245117188	0.19715309143066406
AOL+203	AOL	0		0.1796550750732422	0.34870481491088867
Spectrum+379	Spectrum	1	Navy Federal Credit Union	0.2725815773010254	0.05151557922363281
Square+225	Square	0		0.19913649559020996	0.09999465942382812
Standard Chartered Bank+5	Standard Chartered Bank	1	Standard Chartered Bank	0.22066783905029297	0.6089954376220703
Etisalat+271	Etisalat	0		0.1988663673400879	0.5352566242218018
WeTransfer+280	WeTransfer	0		0.1960465908050537	0.4751780033111572
Adobe+13	Adobe	0		0.19502949714660645	0.39496541023254395
Banca Sella+303	Banca Sella	1	Apple	0.18577051162719727	0.08626341819763184
GoDaddy+371	GoDaddy	0		0.21690154075622559	0.20684146881103516
OneDrive+108	OneDrive	0		0.20409488677978516	0.7106647491455078
Adobe+239	Adobe	0		0.17613840103149414	0.4969289302825928
Steam+392	Steam	0		0.2659308910369873	0.46542906761169434
AT&T+66	AT&T	0		0.18835949897766113	0.26798200607299805
Alaska USA Federal Credit Union+449	Alaska USA Federal Credit Union	1	Adobe	0.21856451034545898	0.30295801162719727
Bet365+363	Bet365	0		0.2270035743713379	0.5427775382995605
Alaska USA Federal Credit Union+102	Alaska USA Federal Credit Union	0		0.2052605152130127	0.2774198055267334
Etisalat+69	Etisalat	0		0.30324363708496094	0.5626511573791504
Dropbox+85	Dropbox	1	Google	0.19439935684204102	0.06492161750793457
Spotify+422	Spotify	0		0.20209074020385742	0.12193751335144043
Standard Chartered Bank+374	Standard Chartered Bank	1	Standard Chartered Bank	0.2045121192932129	0.05097341537475586
Steam+404	Steam	0		0.2165508270263672	0.5472066402435303
DHL Airways+52	DHL Airways	1	Banca Sella	0.23194432258605957	0.04105114936828613
Societe Generale+330	Societe Generale	1	Steam	0.21514678001403809	0.2623412609100342
eBay+366	eBay	0		0.21921515464782715	0.5832300186157227
PayPal+296	PayPal	1	AT&T	0.19833707809448242	0.1059112548828125
Instagram+372	Instagram	0		0.19919586181640625	0.15210795402526855
Adobe+226	Adobe	0		0.18961715698242188	0.4657459259033203
Facebook+448	Facebook	0		0.1963520050048828	0.21167540550231934
Instagram+342	Instagram	1	Instagram	0.20295047760009766	0.27324461936950684
Orange+314	Orange	1	Orange	0.20087051391601562	0.07724690437316895
Orange+380	Orange	1	Orange	0.23168373107910156	0.039865732192993164
Deutsche Telekom+175	Deutsche Telekom	1	AT&T	0.19607830047607422	0.06365823745727539
Societe Generale+405	Societe Generale	1	Steam	0.21723461151123047	0.2609384059906006
Bet365+284	Bet365	0		0.2657051086425781	0.5392234325408936
IRS+450	IRS	0		0.23932313919067383	0.17091035842895508
Rackspace+1	Rackspace	1	Rackspace	0.1636340618133545	0.09611153602600098
Banca Sella+161	Banca Sella	1	Apple	0.21497607231140137	0.03648972511291504
Bank of America+100	Bank of America	1	Bank of America	0.19942831993103027	0.2880263328552246
Etisalat+124	Etisalat	1	PostFinance	0.22899818420410156	0.44440293312072754
WeTransfer+350	WeTransfer	0		0.20328760147094727	0.23971033096313477
Amazon+281	Amazon	1	Amazon	0.18248915672302246	0.08320283889770508
Standard Chartered Bank+124	Standard Chartered Bank	1	American Express	0.2353532314300537	0.3884143829345703
PostFinance+116	PostFinance	1	Apple	0.24808096885681152	0.28245067596435547
Alaska USA Federal Credit Union+56	Alaska USA Federal Credit Union	0		0.20312070846557617	0.19766902923583984
Standard Chartered Bank+119	Standard Chartered Bank	0		0.18285107612609863	0.5673220157623291
Deutsche Telekom+32	Deutsche Telekom	0		0.19469475746154785	0.32256221771240234
Spectrum+193	Spectrum	1	Navy Federal Credit Union	0.20059633255004883	0.07056450843811035
American Express+325	American Express	1	American Express	0.240370512008667	0.04299116134643555
Instagram+22	Instagram	0		0.20929765701293945	0.04044485092163086
IRS+382	IRS	0		0.2046658992767334	0.10645055770874023
WeTransfer+284	WeTransfer	0		0.21363091468811035	0.4145970344543457
WeTransfer+453	WeTransfer	0		0.1784660816192627	0.39432406425476074
AT&T+410	AT&T	0		0.18424367904663086	0.1833944320678711
Instagram+432	Instagram	1	Apple	0.21477389335632324	0.03720998764038086
Navy Federal Credit Union+74	Navy Federal Credit Union	0		0.2344493865966797	0.16657042503356934
Bank of America+423	Bank of America	1	AT&T	0.17637872695922852	0.05055356025695801
PostFinance+14	PostFinance	0		0.21704483032226562	0.09618520736694336
Dropbox+359	Dropbox	1	Google	0.1940453052520752	0.035904645919799805
Navy Federal Credit Union+117	Navy Federal Credit Union	1	Navy Federal Credit Union	0.21916532516479492	0.12097024917602539
Apple+67	Apple	0		0.18741989135742188	0.23366403579711914
PayPal+134	PayPal	0		0.1694045066833496	
Facebook+424	Facebook	0		0.16794776916503906	0.1812753677368164
Bet365+285	Bet365	0		0.21747660636901855	0.24222397804260254
Bet365+121	Bet365	0		0.22203350067138672	0.6491646766662598
AOL+359	AOL	1	AOL	0.17394304275512695	0.07082867622375488
Blockchain+114	Blockchain	1	Google	0.22003769874572754	0.10573244094848633
WhatsApp+240	WhatsApp	1	WhatsApp	0.23856639862060547	0.053646087646484375
Rackspace+431	Rackspace	1	Rackspace	0.22115826606750488	0.044689178466796875
Dropbox+344	Dropbox	0		0.20965218544006348	0.4971911907196045
WeTransfer+109	WeTransfer	1	1&1 Ionos	0.19348549842834473	0.1059272289276123
Netflix+102	Netflix	0		0.2102959156036377	
WeTransfer+262	WeTransfer	0		0.21367692947387695	0.3517265319824219
AOL+174	AOL	0		0.19469237327575684	0.16881895065307617
1&1 Ionos+79	1&1 Ionos	1	American Express	0.1802692413330078	0.05746746063232422
Instagram+393	Instagram	0		0.21605992317199707	0.6085517406463623
Instagram+57	Instagram	0		0.19365525245666504	
Banca Sella+169	Banca Sella	0		0.205763578414917	
Square+87	Square	0		0.16481685638427734	0.1806943416595459
AT&T+298	AT&T	0		0.1876845359802246	0.19402813911437988
DHL Airways+143	DHL Airways	0		0.21331191062927246	0.21440410614013672
Standard Chartered Bank+118	Standard Chartered Bank	0		0.17983675003051758	0.6277551651000977
Amazon+185	Amazon	1	Amazon	0.1790151596069336	0.03740644454956055
1&1 Ionos+172	1&1 Ionos	1	AT&T	0.21376752853393555	0.03758645057678223
Bank of America+286	Bank of America	1	Bank of America	0.21245360374450684	0.2378857135772705
OneDrive+413	OneDrive	0		0.25499939918518066	0.35026097297668457
AOL+161	AOL	0		0.16325736045837402	0.2413334846496582
Bank of America+93	Bank of America	1	Bank of America	0.16327643394470215	0.06198406219482422
eBay+304	eBay	0		0.20539236068725586	0.6280949115753174
Deutsche Telekom+73	Deutsche Telekom	1	Deutsche Telekom	0.17541146278381348	0.05207204818725586
Steam+68	Steam	0		0.24088692665100098	0.5792605876922607
1&1 Ionos+260	1&1 Ionos	1	American Express	0.17740893363952637	0.04636883735656738
Square+80	Square	0		0.2328944206237793	0.1590580940246582
Bet365+229	Bet365	0		0.2132573127746582	0.5606179237365723
Orange+390	Orange	1	Steam	0.18768978118896484	0.05254101753234863
Bank of America+142	Bank of America	1	American Express	0.20294189453125	0.04602932929992676
1&1 Ionos+369	1&1 Ionos	0		0.22187447547912598	0.23620223999023438
Alaska USA Federal Credit Union+110	Alaska USA Federal Credit Union	1	Adobe	0.22437644004821777	0.08031439781188965
Steam+165	Steam	0		0.21012663841247559	0.602562665939331
Facebook+227	Facebook	0		0.17968440055847168	0.09688782691955566
Etisalat+379	Etisalat	0		0.20714807510375977	0.6264853477478027
Bet365+265	Bet365	0		0.21291399002075195	0.43921494483947754
Adobe+35	Adobe	0		0.16950321197509766	0.4372992515563965
1&1 Ionos+160	1&1 Ionos	1	1&1 Ionos	0.17099308967590332	0.07714462280273438
Square+48	Square	0		0.21641016006469727	0.15773606300354004
Orange+441	Orange	0		0.17919445037841797	0.5717861652374268
Square+154	Square	0		0.19342994689941406	0.18174958229064941
Adobe+203	Adobe	0		0.20929574966430664	0.6741578578948975
Dropbox+242	Dropbox	1	Dropbox	0.1733264923095703	0.05951571464538574
Societe Generale+274	Societe Generale	1	Etisalat	0.2611813545227051	0.04130411148071289
Orange+278	Orange	0		0.206559419631958	0.15979909896850586
Rackspace+84	Rackspace	0		0.1828913688659668	0.2028515338897705
Apple+313	Apple	1	Steam	0.16537237167358398	0.1057124137878418
Deutsche Telekom+287	Deutsche Telekom	1	Deutsche Telekom	0.23283934593200684	0.079742431640625
Bank of America+250	Bank of America	1	Bank of America	0.2113814353942871	0.07973146438598633
Bank of America+430	Bank of America	0		0.2717299461364746	0.33959293365478516
Blockchain+266	Blockchain	0		0.22649550437927246	0.222029447555542
Adobe+17	Adobe	0		0.1893296241760254	0.23207879066467285
Google+12	Google	1	Google	0.1911466121673584	0.08051395416259766
American Express+322	American Express	0		0.3007512092590332	0.5096330642700195
Orange+85	Orange	1	Steam	0.16714978218078613	0.06545829772949219
1&1 Ionos+461	1&1 Ionos	1	American Express	0.22231435775756836	0.04477834701538086
American Express+93	American Express	1	American Express	0.24663615226745605	0.10068964958190918
Steam+118	Steam	0		0.21098661422729492	0.6362831592559814
American Express+241	American Express	0		0.21112632751464844	0.724754810333252
PayPal+177	PayPal	0		0.19831585884094238	0.07097721099853516
Societe Generale+68	Societe Generale	1	Steam	0.21535730361938477	0.2601168155670166
DocuSign+438	DocuSign	0		0.19980096817016602	0.2398390769958496
American Express+262	American Express	1	Spectrum	0.20349860191345215	0.03975224494934082
Netflix+396	Netflix	0		0.2129518985748291	0.5014753341674805
Deutsche Telekom+52	Deutsche Telekom	1	Deutsche Telekom	0.19075369834899902	0.07508563995361328
Facebook+394	Facebook	0		0.1952056884765625	0.22506952285766602
Blockchain+193	Blockchain	1	American Express	0.16435861587524414	0.13719391822814941
Dropbox+273	Dropbox	1	Google	0.23175048828125	0.040807485580444336
Alaska USA Federal Credit Union+348	Alaska USA Federal Credit Union	0		0.2059013843536377	0.3165442943572998
Societe Generale+255	Societe Generale	1	Etisalat	0.21777105331420898	0.04106545448303223
GoDaddy+177	GoDaddy	0		0.21248769760131836	0.5475404262542725
Spectrum+51	Spectrum	1	Steam	0.17551898956298828	0.08094477653503418
GoDaddy+176	GoDaddy	0		0.21321654319763184	0.5072391033172607
Bet365+225	Bet365	0		0.1841411590576172	0.48195910453796387
Societe Generale+6	Societe Generale	0		0.23687505722045898	0.6859283447265625
Netflix+123	Netflix	0		0.19023370742797852	
Orange+39	Orange	1	Orange	0.18372368812561035	0.04736471176147461
GoDaddy+353	GoDaddy	1	American Express	0.26114726066589355	0.03700113296508789
Instagram+55	Instagram	0		0.1974635124206543	
Standard Chartered Bank+81	Standard Chartered Bank	1	Standard Chartered Bank	0.23337745666503906	0.13514423370361328
Amazon+415	Amazon	0		0.1922004222869873	
1&1 Ionos+253	1&1 Ionos	0		0.19808292388916016	0.2835361957550049
Etisalat+194	Etisalat	0		0.2048358917236328	0.592529296875
Square+121	Square	0		0.1621415615081787	0.18824315071105957
Apple+131	Apple	0		0.19259405136108398	0.11117243766784668
DocuSign+176	DocuSign	0		0.21258306503295898	0.5111050605773926
Standard Chartered Bank+134	Standard Chartered Bank	1	Standard Chartered Bank	0.21939921379089355	0.126356840133667
Adobe+327	Adobe	0		0.20370769500732422	0.3558487892150879
OneDrive+406	OneDrive	0		0.17516446113586426	0.7794380187988281
WeTransfer+123	WeTransfer	0		0.2026538848876953	0.6268496513366699
1&1 Ionos+213	1&1 Ionos	1	American Express	0.20791864395141602	0.04484391212463379
eBay+100	eBay	1	Adobe	0.19976282119750977	0.036135196685791016
OneDrive+271	OneDrive	0		0.20499467849731445	0.5598764419555664
Square+335	Square	0		0.20196771621704102	0.2643303871154785
Dropbox+454	Dropbox	1	Google	0.17424392700195312	0.05188727378845215
DHL Airways+430	DHL Airways	0		0.2019791603088379	0.29335832595825195
Credit Agricole+76	Credit Agricole	1	Etisalat	0.20440030097961426	0.08288288116455078
Deutsche Telekom+230	Deutsche Telekom	0		0.23439836502075195	0.5028274059295654
PayPal+280	PayPal	1	PayPal	0.17432689666748047	0.04361081123352051
Square+203	Square	0		0.19961881637573242	0.2824735641479492
Banca Sella+268	Banca Sella	1	AT&T	0.16764068603515625	0.05290627479553223
eBay+244	eBay	1	Adobe	0.20132160186767578	0.0934908390045166
Bet365+26	Bet365	0		0.13044095039367676	0.11834907531738281
Amazon+365	Amazon	1	Amazon	0.16989517211914062	0.08099603652954102
Banca Sella+292	Banca Sella	1	Orange	0.20412802696228027	0.10962843894958496
Square+145	Square	0		0.19586992263793945	0.18332576751708984
IRS+386	IRS	0		0.16636896133422852	0.1703479290008545
eBay+6	eBay	0		0.2371058464050293	0.517815113067627
Bank of America+279	Bank of America	1	Bank of America	0.3031315803527832	0.0550379753112793
OneDrive+53	OneDrive	0		0.2451326847076416	0.7902052402496338
Amazon+253	Amazon	1	Amazon	0.18950438499450684	0.10450601577758789
Blockchain+264	Blockchain	1	Navy Federal Credit Union	0.20648193359375	0.043523550033569336
Standard Chartered Bank+319	Standard Chartered Bank	1	Standard Chartered Bank	0.22153806686401367	0.44974398612976074
GoDaddy+345	GoDaddy	1	American Express	0.2587108612060547	0.040961265563964844
DHL Airways+60	DHL Airways	1	Facebook	0.21829891204833984	0.048537492752075195
Adobe+231	Adobe	0		0.23430418968200684	0.5742294788360596
Amazon+83	Amazon	1	Amazon	0.18065977096557617	0.08061909675598145
Dropbox+247	Dropbox	0		0.18980860710144043	0.3012514114379883
Adobe+334	Adobe	0		0.1769695281982422	0.31485581398010254
Square+435	Square	0		0.22273755073547363	0.20453429222106934
1&1 Ionos+134	1&1 Ionos	1	American Express	0.17849349975585938	0.0586247444152832
1&1 Ionos+300	1&1 Ionos	0		0.2176675796508789	0.15125823020935059
Adobe+79	Adobe	0		0.19357848167419434	0.7294127941131592
Instagram+458	Instagram	0		0.15992188453674316	0.1638011932373047
GoDaddy+243	GoDaddy	1	Instagram	0.1686415672302246	0.05089616775512695
IRS+432	IRS	0		0.1887950897216797	0.13340067863464355
Etisalat+302	Etisalat	0		0.1831831932067871	0.6205036640167236
Google+291	Google	1	Google	0.20101237297058105	0.09434819221496582
AT&T+194	AT&T	0		0.19805431365966797	0.18718409538269043
Societe Generale+371	Societe Generale	0		0.20589780807495117	0.5510749816894531
GoDaddy+399	GoDaddy	0		0.17960309982299805	0.5622372627258301
1&1 Ionos+138	1&1 Ionos	1	American Express	0.19776558876037598	0.08000731468200684
IRS+267	IRS	1	American Express	0.22353219985961914	0.10872054100036621
Alaska USA Federal Credit Union+94	Alaska USA Federal Credit Union	0		0.20476841926574707	0.30472230911254883
PayPal+283	PayPal	1	American Express	0.15944409370422363	0.07347607612609863
AOL+439	AOL	1	AOL	0.19607758522033691	0.035872697830200195
Blockchain+284	Blockchain	1	American Express	0.2045581340789795	0.4098663330078125
Bank of America+340	Bank of America	1	Bank of America	0.23681044578552246	0.044910430908203125
Amazon+268	Amazon	1	Amazon	0.20430850982666016	0.11261367797851562
Orange+74	Orange	0		0.20807147026062012	0.5333831310272217
American Express+238	American Express	1	American Express	0.28200554847717285	0.07967162132263184
IRS+215	IRS	0		0.19782209396362305	0.18508458137512207
Spotify+13	Spotify	0		0.1971137523651123	0.17191028594970703
AT&T+5	AT&T	0		0.18699979782104492	
Steam+399	Steam	0		0.2532975673675537	0.19484782218933105
Amazon+43	Amazon	1	Amazon	0.21185588836669922	0.03422045707702637
Google+138	Google	0		0.20073485374450684	0.09243011474609375
