folder	true_brand	phish_category	pred_brand	runtime_element_recognition	runtime_siamese
AOL+76	AOL	1	AOL	0.1961958408355713	0.03486442565917969
Navy Federal Credit Union+458	Navy Federal Credit Union	0		0.1994476318359375	0.1274585723876953
Orange+92	Orange	1	Navy Federal Credit Union	0.17951607704162598	0.1582937240600586
AT&T+77	AT&T	0		0.19222092628479004	0.09533405303955078
DocuSign+154	DocuSign	0		0.16735267639160156	
Rackspace+109	Rackspace	1	MWeb	0.1614820957183838	0.03883719444274902
American Express+215	American Express	1	Spectrum	0.20716118812561035	0.04094529151916504
DocuSign+332	DocuSign	0		0.19405484199523926	0.09481644630432129
Spotify+186	Spotify	0		0.1756439208984375	0.08153843879699707
WhatsApp+325	WhatsApp	1	WhatsApp	0.1929161548614502	0.18005156517028809
Steam+454	Steam	0		0.2110903263092041	0.397489070892334
Apple+133	Apple	0		0.16697025299072266	0.10550951957702637
WeTransfer+450	WeTransfer	0		0.18194174766540527	0.12218689918518066
Bank of America+6	Bank of America	1	Westpac Institutional Banking	0.1822202205657959	0.042810678482055664
Square+348	Square	0		0.1932239532470703	0.04282784461975098
Netflix+144	Netflix	0		0.20421290397644043	0.2907838821411133
Steam+435	Steam	0		0.17100906372070312	0.38350605964660645
Deutsche Telekom+207	Deutsche Telekom	0		0.1708848476409912	0.23729252815246582
DHL Airways+278	DHL Airways	1	PostFinance	0.20395803451538086	0.1649489402770996
Blockchain+438	Blockchain	1	American Express	0.18966054916381836	0.03511524200439453
Bank of America+389	Bank of America	1	Bank of America	0.3041853904724121	0.18094253540039062
WeTransfer+385	WeTransfer	0		0.22031354904174805	0.3428788185119629
Bet365+390	Bet365	0		0.1943953037261963	0.28594160079956055
Deutsche Telekom+297	Deutsche Telekom	0		0.16658711433410645	
Netflix+240	Netflix	0		0.1738424301147461	0.19995903968811035
Instagram+41	Instagram	0		0.16666173934936523	0.04044485092163086
Netflix+51	Netflix	0		0.2033390998840332	
Apple+70	Apple	0		0.16143536567687988	0.10529112815856934
1&1 Ionos+81	1&1 Ionos	0		0.17570257186889648	0.345733642578125
Apple+146	Apple	0		0.16541242599487305	
American Express+396	American Express	1	TSB Bank Limited	0.24130892753601074	0.10101652145385742
PostFinance+356	PostFinance	1	Suncorp Group	0.21139979362487793	0.042241573333740234
Amazon+186	Amazon	1	Amazon	0.19980645179748535	0.03779959678649902
DHL Airways+73	DHL Airways	0		0.26283860206604004	0.15520429611206055
American Express+65	American Express	0		0.1962897777557373	0.1851637363433838
Standard Chartered Bank+415	Standard Chartered Bank	0		0.17572736740112305	0.08379864692687988
Google+260	Google	0		0.17900586128234863	0.15187406539916992
Spotify+31	Spotify	1	Spotify	0.16555428504943848	0.03695487976074219
Instagram+310	Instagram	1	Instagram	0.20189285278320312	0.0836801528930664
AT&T+235	AT&T	0		0.19024229049682617	0.1002507209777832
AT&T+218	AT&T	0		0.17290878295898438	0.04276585578918457
Facebook+139	Facebook	1	AT&T	0.20196986198425293	0.04574942588806152
Bank of America+204	Bank of America	1	Bank of America	0.3025169372558594	0.04751443862915039
PayPal+245	PayPal	1	ATB Financial	0.1891036033630371	0.03552103042602539
DocuSign+264	DocuSign	0		0.20860695838928223	0.2636580467224121
Netflix+231	Netflix	0		0.17337346076965332	0.29140734672546387
1&1 Ionos+4	1&1 Ionos	1	Telstra Corporation Limited	0.17924022674560547	0.044988155364990234
Orange+19	Orange	1	SOCIETE FRANCAISE DU RADIOTELEPHONE	0.19667577743530273	0.1766674518585205
Societe Generale+204	Societe Generale	1	Grupo Santander	0.21210098266601562	0.042083740234375
AT&T+158	AT&T	1	CaixaBank	0.19328522682189941	0.03505063056945801
AT&T+152	AT&T	1	Maersk	0.19207072257995605	0.04323267936706543
Etisalat+195	Etisalat	1	Maersk	0.2263164520263672	0.28272390365600586
Steam+44	Steam	0		0.19115853309631348	
Instagram+212	Instagram	1	Navy Federal Credit Union	0.17382526397705078	0.03522372245788574
Facebook+190	Facebook	1	Telstra Corporation Limited	0.19183611869812012	0.039723873138427734
Square+106	Square	0		0.19445300102233887	0.04299139976501465
DHL Airways+184	DHL Airways	1	PostFinance	0.22225451469421387	0.1654348373413086
Navy Federal Credit Union+79	Navy Federal Credit Union	1	Navy Federal Credit Union	0.20432543754577637	0.20027422904968262
IRS+236	IRS	1	Stripe	0.19449996948242188	0.043419599533081055
eBay+288	eBay	0		0.19500184059143066	0.2311558723449707
Alaska USA Federal Credit Union+280	Alaska USA Federal Credit Union	0		0.20356202125549316	0.3701162338256836
DHL Airways+199	DHL Airways	0		0.1978142261505127	0.3621549606323242
Navy Federal Credit Union+274	Navy Federal Credit Union	0		0.17251825332641602	0.12644124031066895
IRS+369	IRS	0		0.16929912567138672	0.1030421257019043
Navy Federal Credit Union+20	Navy Federal Credit Union	1	Navy Federal Credit Union	0.17569661140441895	0.16768574714660645
Societe Generale+245	Societe Generale	1	Grupo Santander	0.20971322059631348	0.041417837142944336
Spotify+434	Spotify	0		0.1967167854309082	0.09284424781799316
eBay+418	eBay	1	U.S. Bank	0.18082618713378906	0.2392585277557373
DHL Airways+131	DHL Airways	1	PostFinance	0.2233107089996338	0.16528630256652832
Netflix+417	Netflix	0		0.20560073852539062	0.15795135498046875
PostFinance+299	PostFinance	1	Suncorp Group	0.17960762977600098	0.03992748260498047
Steam+378	Steam	0		0.2030038833618164	0.11318492889404297
Etisalat+36	Etisalat	0		0.1839132308959961	0.32358837127685547
Apple+440	Apple	0		0.16655182838439941	
WeTransfer+104	WeTransfer	0		0.1800978183746338	0.16315627098083496
Bet365+399	Bet365	0		0.18080353736877441	0.2845804691314697
Instagram+336	Instagram	1	Instagram	0.17057514190673828	0.035843610763549805
Spectrum+66	Spectrum	1	Allegro	0.194014310836792	0.03986310958862305
Bank of America+277	Bank of America	0		0.20577359199523926	0.30878734588623047
DocuSign+99	DocuSign	0		0.18572354316711426	0.25194287300109863
AT&T+94	AT&T	1	Maersk	0.17098283767700195	0.042938232421875
1&1 Ionos+348	1&1 Ionos	1	AT&T	0.20984315872192383	0.04535698890686035
PostFinance+361	PostFinance	1	Suncorp Group	0.2124619483947754	0.041818857192993164
Scotiabank+52	Scotiabank	1	National Australia Bank Limited	0.19609522819519043	0.04475998878479004
DocuSign+454	DocuSign	0		0.18822550773620605	
OneDrive+75	OneDrive	0		0.1712474822998047	0.2319631576538086
Netflix+416	Netflix	0		0.17852783203125	0.178877592086792
Dropbox+98	Dropbox	1	National Bank of Canada	0.17890477180480957	0.16028428077697754
Navy Federal Credit Union+226	Navy Federal Credit Union	1	Navy Federal Credit Union	0.20245122909545898	0.27430248260498047
American Express+157	American Express	1	TSB Bank Limited	0.273364782333374	0.10103297233581543
Rackspace+252	Rackspace	1	Rackspace	0.19425177574157715	0.03862810134887695
Apple+210	Apple	0		0.19748330116271973	0.15881085395812988
Bank of America+278	Bank of America	0		0.16241955757141113	
Deutsche Telekom+304	Deutsche Telekom	0		0.16576409339904785	0.11901187896728516
AT&T+237	AT&T	1	Maersk	0.17016339302062988	0.04363059997558594
AOL+203	AOL	0		0.19451689720153809	0.2521829605102539
Spectrum+379	Spectrum	1	Allegro	0.16680192947387695	0.03946208953857422
Square+225	Square	0		0.19183802604675293	0.04290342330932617
Standard Chartered Bank+5	Standard Chartered Bank	1	Standard Chartered Bank	0.21553444862365723	0.3415534496307373
Etisalat+271	Etisalat	0		0.20101499557495117	0.3730156421661377
WeTransfer+280	WeTransfer	0		0.17926025390625	0.3069753646850586
Adobe+13	Adobe	0		0.18456745147705078	0.20321416854858398
Banca Sella+303	Banca Sella	1	Apple	0.18418622016906738	0.03676772117614746
GoDaddy+371	GoDaddy	1	LinkedIn Corporation	0.20015192031860352	0.15660405158996582
OneDrive+108	OneDrive	0		0.20708370208740234	0.37630701065063477
Adobe+239	Adobe	0		0.1833958625793457	0.3224320411682129
Steam+392	Steam	0		0.19137883186340332	0.25464677810668945
AT&T+66	AT&T	0		0.17692828178405762	0.09840512275695801
Alaska USA Federal Credit Union+449	Alaska USA Federal Credit Union	1	Adobe	0.1987450122833252	0.2070455551147461
Bet365+363	Bet365	0		0.20909571647644043	0.43864965438842773
Alaska USA Federal Credit Union+102	Alaska USA Federal Credit Union	0		0.18321466445922852	0.11167430877685547
Etisalat+69	Etisalat	1	Bankia	0.2662677764892578	0.15624475479125977
Dropbox+85	Dropbox	1	youtube	0.19700241088867188	0.03531360626220703
Spotify+422	Spotify	0		0.1972494125366211	0.0883488655090332
Standard Chartered Bank+374	Standard Chartered Bank	1	Standard Chartered Bank	0.19157695770263672	0.05101156234741211
Steam+404	Steam	0		0.20075392723083496	0.3637502193450928
DHL Airways+52	DHL Airways	0		0.24450349807739258	0.15601062774658203
Societe Generale+330	Societe Generale	0		0.1911938190460205	0.26460838317871094
eBay+366	eBay	1	U.S. Bank	0.1841127872467041	0.23961353302001953
PayPal+296	PayPal	0		0.1911792755126953	0.04091763496398926
Instagram+372	Instagram	0		0.19147348403930664	0.0863955020904541
Adobe+226	Adobe	1	PostFinance	0.18840432167053223	0.05006599426269531
Facebook+448	Facebook	1	Telstra Corporation Limited	0.19034457206726074	0.03884720802307129
Instagram+342	Instagram	1	Instagram	0.20164012908935547	0.1302180290222168
Orange+314	Orange	1	Orange	0.19397401809692383	0.04115891456604004
Orange+380	Orange	1	Orange	0.20738768577575684	0.03830432891845703
Deutsche Telekom+175	Deutsche Telekom	1	Telstra Corporation Limited	0.18802428245544434	0.0332188606262207
Societe Generale+405	Societe Generale	0		0.2097771167755127	0.26324939727783203
Bet365+284	Bet365	0		0.18776392936706543	0.36922311782836914
IRS+450	IRS	0		0.1774611473083496	0.10329318046569824
Rackspace+1	Rackspace	1	MWeb	0.17194581031799316	0.03824472427368164
Banca Sella+161	Banca Sella	1	Apple	0.19976472854614258	0.03623461723327637
Bank of America+100	Bank of America	1	Nationwide Building Society	0.19721221923828125	0.09061956405639648
Etisalat+124	Etisalat	1	Maersk	0.22686076164245605	0.2812039852142334
WeTransfer+350	WeTransfer	1	Frontier Communications	0.19663071632385254	0.15553593635559082
Amazon+281	Amazon	1	Amazon	0.19283795356750488	0.034654855728149414
Standard Chartered Bank+124	Standard Chartered Bank	1	American Express	0.2159895896911621	0.2753293514251709
PostFinance+116	PostFinance	1	Suncorp Group	0.21166348457336426	0.04151415824890137
Alaska USA Federal Credit Union+56	Alaska USA Federal Credit Union	0		0.19809675216674805	0.11198592185974121
Standard Chartered Bank+119	Standard Chartered Bank	0		0.19374990463256836	0.3757956027984619
Deutsche Telekom+32	Deutsche Telekom	1	SNS Bank N.V	0.1696910858154297	0.03796219825744629
Spectrum+193	Spectrum	1	Allegro	0.19682073593139648	0.04021406173706055
American Express+325	American Express	1	American Express	0.22056150436401367	0.043404579162597656
Instagram+22	Instagram	0		0.19605517387390137	0.040160179138183594
IRS+382	IRS	0		0.19318318367004395	0.10297846794128418
WeTransfer+284	WeTransfer	0		0.18759942054748535	0.3000824451446533
WeTransfer+453	WeTransfer	0		0.1732323169708252	0.2097179889678955
AT&T+410	AT&T	1	Maersk	0.18108582496643066	0.043515682220458984
Instagram+432	Instagram	1	Apple	0.2032778263092041	0.03507089614868164
Navy Federal Credit Union+74	Navy Federal Credit Union	0		0.20006418228149414	0.12706637382507324
Bank of America+423	Bank of America	1	AT&T	0.1699535846710205	0.04008769989013672
PostFinance+14	PostFinance	0		0.20855069160461426	0.12015962600708008
Dropbox+359	Dropbox	1	youtube	0.1687326431274414	0.03558206558227539
Navy Federal Credit Union+117	Navy Federal Credit Union	1	Navy Federal Credit Union	0.21434426307678223	0.042200565338134766
Apple+67	Apple	0		0.1900475025177002	0.10480213165283203
PayPal+134	PayPal	0		0.16870403289794922	
Facebook+424	Facebook	1	Telstra Corporation Limited	0.16233134269714355	0.03889751434326172
Bet365+285	Bet365	0		0.21401119232177734	0.18145966529846191
Bet365+121	Bet365	0		0.18369603157043457	0.4679861068725586
AOL+359	AOL	1	AOL	0.1639866828918457	0.03432869911193848
Blockchain+114	Blockchain	0		0.21887946128845215	0.14356136322021484
WhatsApp+240	WhatsApp	1	WhatsApp	0.20312047004699707	0.039029598236083984
Rackspace+431	Rackspace	1	Rackspace	0.1947021484375	0.03807711601257324
Dropbox+344	Dropbox	0		0.19267511367797852	0.4045743942260742
WeTransfer+109	WeTransfer	1	1&1 Ionos	0.17450356483459473	0.033730268478393555
Netflix+102	Netflix	0		0.20402050018310547	
WeTransfer+262	WeTransfer	0		0.171478271484375	0.13335490226745605
AOL+174	AOL	0		0.1737203598022461	0.0946042537689209
1&1 Ionos+79	1&1 Ionos	1	American Express	0.19231820106506348	0.04399991035461426
Instagram+393	Instagram	0		0.2044813632965088	0.3913874626159668
Instagram+57	Instagram	0		0.156449556350708	
Banca Sella+169	Banca Sella	0		0.1658933162689209	
Square+87	Square	0		0.16083574295043945	0.04240536689758301
AT&T+298	AT&T	0		0.19385790824890137	0.11549115180969238
DHL Airways+143	DHL Airways	0		0.23997163772583008	0.10346341133117676
Standard Chartered Bank+118	Standard Chartered Bank	0		0.18777894973754883	0.35662388801574707
Amazon+185	Amazon	1	Amazon	0.18157029151916504	0.03730607032775879
1&1 Ionos+172	1&1 Ionos	1	Telstra Corporation Limited	0.2084646224975586	0.038582801818847656
Bank of America+286	Bank of America	1	Nationwide Building Society	0.196946382522583	0.09005999565124512
OneDrive+413	OneDrive	0		0.20599126815795898	0.23131656646728516
AOL+161	AOL	0		0.16929244995117188	0.10900020599365234
Bank of America+93	Bank of America	1	Bank of America	0.1706998348236084	0.04580354690551758
eBay+304	eBay	0		0.2181386947631836	0.38993120193481445
Deutsche Telekom+73	Deutsche Telekom	1	Deutsche Telekom	0.1665019989013672	0.05170607566833496
Steam+68	Steam	0		0.210526704788208	0.3843977451324463
1&1 Ionos+260	1&1 Ionos	1	American Express	0.18725252151489258	0.04449939727783203
Square+80	Square	0		0.19092774391174316	0.04222249984741211
Bet365+229	Bet365	0		0.21157217025756836	0.409848690032959
Orange+390	Orange	1	Nationwide Building Society	0.18418455123901367	0.05161595344543457
Bank of America+142	Bank of America	1	American Express	0.1988067626953125	0.04130434989929199
1&1 Ionos+369	1&1 Ionos	0		0.20728731155395508	0.11314821243286133
Alaska USA Federal Credit Union+110	Alaska USA Federal Credit Union	1	Adobe	0.1976776123046875	0.057756900787353516
Steam+165	Steam	1	SNS Bank N.V	0.2098705768585205	0.30965328216552734
Facebook+227	Facebook	1	Telstra Corporation Limited	0.19211411476135254	0.03897714614868164
Etisalat+379	Etisalat	0		0.1995992660522461	0.3369479179382324
Bet365+265	Bet365	0		0.171173095703125	0.24732017517089844
Adobe+35	Adobe	0		0.17898273468017578	0.24231576919555664
1&1 Ionos+160	1&1 Ionos	1	1&1 Ionos	0.18776226043701172	0.05239224433898926
Square+48	Square	0		0.19224858283996582	0.04244041442871094
Orange+441	Orange	0		0.2088930606842041	0.28734374046325684
Square+154	Square	0		0.18062162399291992	0.04280519485473633
Adobe+203	Adobe	1	PostFinance	0.2092301845550537	0.04999351501464844
Dropbox+242	Dropbox	1	Dropbox	0.203751802444458	0.04033946990966797
Societe Generale+274	Societe Generale	1	Grupo Santander	0.2126476764678955	0.04063725471496582
Orange+278	Orange	0		0.19600915908813477	0.04259514808654785
Rackspace+84	Rackspace	0		0.19551372528076172	0.08923506736755371
Apple+313	Apple	1	Verizon Wireless	0.1800220012664795	0.05139660835266113
Deutsche Telekom+287	Deutsche Telekom	1	Deutsche Telekom	0.19948697090148926	0.0519256591796875
Bank of America+250	Bank of America	1	Bank of America	0.190354585647583	0.046231746673583984
Bank of America+430	Bank of America	1	Westpac Institutional Banking	0.20873022079467773	0.18145465850830078
Blockchain+266	Blockchain	1	Bank of Scotland	0.1950242519378662	0.03879213333129883
Adobe+17	Adobe	0		0.19741010665893555	0.16002511978149414
Google+12	Google	1	Google	0.17673897743225098	0.03857874870300293
American Express+322	American Express	1	TSB Bank Limited	0.27358508110046387	0.10079002380371094
Orange+85	Orange	1	Nationwide Building Society	0.19862961769104004	0.0520472526550293
1&1 Ionos+461	1&1 Ionos	1	Telstra Corporation Limited	0.20932936668395996	0.04440164566040039
American Express+93	American Express	1	American Express	0.22760653495788574	0.04279327392578125
Steam+118	Steam	0		0.20820355415344238	0.3708810806274414
American Express+241	American Express	0		0.18796372413635254	0.37732815742492676
PayPal+177	PayPal	1	ATB Financial	0.1608719825744629	0.0339198112487793
Societe Generale+68	Societe Generale	0		0.21012401580810547	0.26280832290649414
DocuSign+438	DocuSign	0		0.17494583129882812	0.09390544891357422
American Express+262	American Express	1	Spectrum	0.18784308433532715	0.03943800926208496
Netflix+396	Netflix	0		0.20526766777038574	0.38350987434387207
Deutsche Telekom+52	Deutsche Telekom	1	Deutsche Telekom	0.16880345344543457	0.051314592361450195
Facebook+394	Facebook	1	Telstra Corporation Limited	0.19112110137939453	0.03854107856750488
Blockchain+193	Blockchain	1	Chase Personal Banking	0.19575119018554688	0.035570621490478516
Dropbox+273	Dropbox	1	youtube	0.1977391242980957	0.03585553169250488
Alaska USA Federal Credit Union+348	Alaska USA Federal Credit Union	0		0.20069336891174316	0.16492199897766113
Societe Generale+255	Societe Generale	1	Grupo Santander	0.2108135223388672	0.04086494445800781
GoDaddy+177	GoDaddy	0		0.20040583610534668	0.3194887638092041
Spectrum+51	Spectrum	1	Steam	0.19086909294128418	0.05302786827087402
GoDaddy+176	GoDaddy	0		0.2030315399169922	0.3092789649963379
Bet365+225	Bet365	0		0.19482111930847168	0.2830336093902588
Societe Generale+6	Societe Generale	1	Free ISP	0.17918777465820312	0.04199361801147461
Netflix+123	Netflix	0		0.20431733131408691	
Orange+39	Orange	1	AutoScout24	0.1674644947052002	0.03821516036987305
GoDaddy+353	GoDaddy	1	Nationwide Building Society	0.2061305046081543	0.03762412071228027
Instagram+55	Instagram	0		0.19159889221191406	
Standard Chartered Bank+81	Standard Chartered Bank	1	Standard Chartered Bank	0.18747520446777344	0.05614471435546875
Amazon+415	Amazon	0		0.1819925308227539	
1&1 Ionos+253	1&1 Ionos	0		0.17080163955688477	0.12414097785949707
Etisalat+194	Etisalat	0		0.17272400856018066	0.4184591770172119
Square+121	Square	0		0.16504430770874023	0.05106759071350098
Apple+131	Apple	0		0.19085311889648438	0.10630512237548828
DocuSign+176	DocuSign	0		0.18021559715270996	0.4147219657897949
Standard Chartered Bank+134	Standard Chartered Bank	1	Standard Chartered Bank	0.18738985061645508	0.056574344635009766
Adobe+327	Adobe	0		0.2039661407470703	0.2630584239959717
OneDrive+406	OneDrive	0		0.17804217338562012	0.38155102729797363
WeTransfer+123	WeTransfer	0		0.18662166595458984	0.3439970016479492
1&1 Ionos+213	1&1 Ionos	1	Telstra Corporation Limited	0.19148802757263184	0.05340862274169922
eBay+100	eBay	1	Adobe	0.19860172271728516	0.03650999069213867
OneDrive+271	OneDrive	0		0.20612883567810059	0.4456443786621094
Square+335	Square	0		0.16777777671813965	0.04351687431335449
Dropbox+454	Dropbox	1	youtube	0.20053505897521973	0.036752939224243164
DHL Airways+430	DHL Airways	0		0.1954660415649414	0.24428009986877441
Credit Agricole+76	Credit Agricole	1	Etisalat	0.18690919876098633	0.04040646553039551
Deutsche Telekom+230	Deutsche Telekom	1	Bouygues Telecom	0.2081890106201172	0.1843106746673584
PayPal+280	PayPal	1	PayPal	0.19519257545471191	0.03743624687194824
Square+203	Square	0		0.1954631805419922	0.04831981658935547
Banca Sella+268	Banca Sella	1	AT&T	0.19840431213378906	0.041608333587646484
eBay+244	eBay	1	Adobe	0.19996881484985352	0.03613615036010742
Bet365+26	Bet365	0		0.11910820007324219	0.04987645149230957
Amazon+365	Amazon	1	Amazon	0.1878366470336914	0.03510284423828125
Banca Sella+292	Banca Sella	1	LinkedIn Corporation	0.20951581001281738	0.03820919990539551
Square+145	Square	0		0.1942441463470459	0.04275202751159668
IRS+386	IRS	0		0.19451141357421875	0.10346150398254395
eBay+6	eBay	1	U.S. Bank	0.1804823875427246	0.14411592483520508
Bank of America+279	Bank of America	1	Bank of America	0.3075289726257324	0.04591679573059082
OneDrive+53	OneDrive	0		0.2045433521270752	0.37906742095947266
Amazon+253	Amazon	1	Amazon	0.17524027824401855	0.03503561019897461
Blockchain+264	Blockchain	1	Credit du Nord	0.19728875160217285	0.04073214530944824
Standard Chartered Bank+319	Standard Chartered Bank	1	Standard Chartered Bank	0.21564030647277832	0.32773590087890625
GoDaddy+345	GoDaddy	1	Nationwide Building Society	0.21083950996398926	0.03844761848449707
DHL Airways+60	DHL Airways	1	Frontier Communications	0.21683764457702637	0.11844706535339355
Adobe+231	Adobe	1	Yahoo!	0.21051549911499023	0.34217119216918945
Amazon+83	Amazon	1	Amazon	0.1957104206085205	0.035185813903808594
Dropbox+247	Dropbox	0		0.1972951889038086	0.20842266082763672
Adobe+334	Adobe	1	Yahoo!	0.1897735595703125	0.0553891658782959
Square+435	Square	0		0.19893527030944824	0.04347658157348633
1&1 Ionos+134	1&1 Ionos	1	American Express	0.20983004570007324	0.045035600662231445
1&1 Ionos+300	1&1 Ionos	0		0.20941877365112305	0.0416865348815918
Adobe+79	Adobe	1	Yahoo!	0.2053213119506836	0.14604973793029785
Instagram+458	Instagram	0		0.19047951698303223	0.08727478981018066
GoDaddy+243	GoDaddy	1	Instagram	0.18196916580200195	0.03682303428649902
IRS+432	IRS	0		0.19386792182922363	0.10315299034118652
Etisalat+302	Etisalat	0		0.1809535026550293	0.4106721878051758
Google+291	Google	1	youtube	0.17140722274780273	0.11229133605957031
AT&T+194	AT&T	0		0.19919490814208984	0.09982657432556152
Societe Generale+371	Societe Generale	1	SOCIETE FRANCAISE DU RADIOTELEPHONE	0.1934647560119629	0.32015442848205566
GoDaddy+399	GoDaddy	0		0.199143648147583	0.27982664108276367
1&1 Ionos+138	1&1 Ionos	1	American Express	0.19835281372070312	0.045583248138427734
IRS+267	IRS	1	Stripe	0.20003962516784668	0.044640541076660156
Alaska USA Federal Credit Union+94	Alaska USA Federal Credit Union	0		0.1823596954345703	0.13540029525756836
