folder	true_brand	phish_category	pred_brand	runtime_element_recognition	runtime_siamese
Rackspace+431	Rackspace	1	Rackspace	0.13859081268310547	0.032778263092041016
Dropbox+344	Dropbox	1	Dropbox	0.1405351161956787	0.03434944152832031
WeTransfer+109	WeTransfer	1	WeTransfer	0.1390225887298584	0.06366491317749023
Netflix+102	Netflix	1	Netflix	0.16445302963256836	0.049594879150390625
WeTransfer+262	WeTransfer	1	WeTransfer	0.13746094703674316	0.06385922431945801
AOL+174	AOL	1	AOL	0.136702299118042	0.03304243087768555
1&1 Ionos+79	1&1 Ionos	1	1&1 Ionos	0.1401679515838623	0.032938241958618164
Instagram+393	Instagram	0		0.1381683349609375	0.13767337799072266
Instagram+57	Instagram	1	Instagram	0.1394665241241455	0.032991886138916016
Banca Sella+169	Banca Sella	1	Banca Sella	0.13751792907714844	0.03267478942871094
Square+87	Square	1	Square	0.13768267631530762	0.032582759857177734
AT&T+298	AT&T	1	AT&T	0.13785314559936523	0.03246259689331055
DHL Airways+143	DHL Airways	1	DHL Airways	0.1415576934814453	0.033635854721069336
Standard Chartered Bank+118	Standard Chartered Bank	0		0.15097570419311523	0.24401473999023438
Amazon+185	Amazon	1	Amazon	0.13941597938537598	0.033029794692993164
1&1 Ionos+172	1&1 Ionos	1	1&1 Ionos	0.1384749412536621	0.03284907341003418
Bank of America+286	Bank of America	1	Bank of America	0.13970041275024414	0.033124685287475586
OneDrive+413	OneDrive	0		0.1554853916168213	0.1677091121673584
AOL+161	AOL	1	AOL	0.13692903518676758	0.033124685287475586
Bank of America+93	Bank of America	1	Bank of America	0.13991689682006836	0.03349733352661133
eBay+304	eBay	1	eBay	0.14885807037353516	0.12172603607177734
Deutsche Telekom+73	Deutsche Telekom	1	Deutsche Telekom	0.13966751098632812	0.135603666305542
Steam+68	Steam	1	Steam	0.15420770645141602	0.04353451728820801
1&1 Ionos+260	1&1 Ionos	1	1&1 Ionos	0.1398165225982666	0.03331112861633301
Square+80	Square	1	Square	0.13912105560302734	0.032823801040649414
Bet365+229	Bet365	1	Bet365	0.14992785453796387	0.04275178909301758
Orange+390	Orange	1	Orange	0.14089083671569824	0.03352069854736328
Bank of America+142	Bank of America	1	Bank of America	0.14096641540527344	0.03363323211669922
1&1 Ionos+369	1&1 Ionos	1	1&1 Ionos	0.14086008071899414	0.033605098724365234
Alaska USA Federal Credit Union+110	Alaska USA Federal Credit Union	1	Alaska USA Federal Credit Union	0.14858603477478027	0.039414167404174805
Steam+165	Steam	1	Steam	0.15546751022338867	0.04325604438781738
Facebook+227	Facebook	1	Facebook	0.13781285285949707	0.03262662887573242
Etisalat+379	Etisalat	1	Etisalat	0.14523530006408691	0.034064292907714844
Bet365+265	Bet365	1	Bet365	0.13770627975463867	0.033898115158081055
Adobe+35	Adobe	1	Adobe	0.1478574275970459	0.03792691230773926
1&1 Ionos+160	1&1 Ionos	1	1&1 Ionos	0.14055466651916504	0.03341412544250488
Square+48	Square	1	Square	0.13871979713439941	0.03257608413696289
Orange+441	Orange	1	Microsoft	0.13935518264770508	0.03339505195617676
Square+154	Square	1	Square	0.13846111297607422	0.032761335372924805
Adobe+203	Adobe	1	Adobe	0.15120506286621094	0.12306022644042969
Dropbox+242	Dropbox	1	Dropbox	0.14064407348632812	0.03381013870239258
Societe Generale+274	Societe Generale	0		0.1418914794921875	0.22401142120361328
Orange+278	Orange	1	Orange	0.13871145248413086	0.03285503387451172
Rackspace+84	Rackspace	1	Rackspace	0.13879060745239258	0.03312849998474121
Apple+313	Apple	1	Apple	0.13994336128234863	0.10619878768920898
Deutsche Telekom+287	Deutsche Telekom	1	Deutsche Telekom	0.14037179946899414	0.032950401306152344
Bank of America+250	Bank of America	1	Bank of America	0.13769030570983887	0.033059120178222656
Bank of America+430	Bank of America	1	Bank of America	0.13983845710754395	0.033881187438964844
Blockchain+266	Blockchain	0		0.13884687423706055	0.06602954864501953
Adobe+17	Adobe	1	Adobe	0.14508724212646484	0.035849571228027344
Google+12	Google	1	Google	0.13869142532348633	0.03290700912475586
American Express+322	American Express	0		0.14349603652954102	0.26847243309020996
Orange+85	Orange	1	Orange	0.14025068283081055	0.03349590301513672
1&1 Ionos+461	1&1 Ionos	1	1&1 Ionos	0.14002037048339844	0.03368067741394043
American Express+93	American Express	1	American Express	0.1429579257965088	0.12762808799743652
Steam+118	Steam	1	Steam	0.13982367515563965	0.04349064826965332
American Express+241	American Express	0		0.15245532989501953	0.2411508560180664
PayPal+177	PayPal	1	PayPal	0.13843584060668945	0.03261828422546387
Societe Generale+68	Societe Generale	0		0.14050579071044922	0.21208715438842773
DocuSign+438	DocuSign	1	DocuSign	0.13782787322998047	0.03264498710632324
American Express+262	American Express	0		0.13901591300964355	0.14493727684020996
Netflix+396	Netflix	1	Netflix	0.15955853462219238	0.04827523231506348
Deutsche Telekom+52	Deutsche Telekom	1	Deutsche Telekom	0.13905882835388184	0.03356647491455078
Facebook+394	Facebook	1	Facebook	0.13847637176513672	0.03267312049865723
Blockchain+193	Blockchain	0		0.1383960247039795	0.2079925537109375
Dropbox+273	Dropbox	1	Dropbox	0.1434938907623291	0.03513455390930176
Alaska USA Federal Credit Union+348	Alaska USA Federal Credit Union	1	Alaska USA Federal Credit Union	0.1428241729736328	0.034200429916381836
Societe Generale+255	Societe Generale	0		0.14018869400024414	0.22373461723327637
GoDaddy+177	GoDaddy	0		0.13826608657836914	0.03276658058166504
Spectrum+51	Spectrum	1	Spectrum	0.13979721069335938	0.03313422203063965
GoDaddy+176	GoDaddy	0		0.13927555084228516	0.033028364181518555
Bet365+225	Bet365	1	Bet365	0.14877009391784668	0.03982281684875488
Societe Generale+6	Societe Generale	0		0.1407153606414795	0.21845507621765137
Netflix+123	Netflix	0		0.16108298301696777	0.274489164352417
Orange+39	Orange	1	Orange	0.14039325714111328	0.03333902359008789
GoDaddy+353	GoDaddy	0		0.14008402824401855	0.033986806869506836
Instagram+55	Instagram	1	Instagram	0.13933324813842773	0.033002614974975586
Standard Chartered Bank+81	Standard Chartered Bank	1	Apple	0.15812277793884277	0.1374039649963379
Amazon+415	Amazon	0		0.13741755485534668	0.0657355785369873
1&1 Ionos+253	1&1 Ionos	1	1&1 Ionos	0.14040398597717285	0.033695220947265625
Etisalat+194	Etisalat	1	Etisalat	0.14313411712646484	0.03389406204223633
Square+121	Square	1	Square	0.13933539390563965	0.03292202949523926
Apple+131	Apple	0		0.13878607749938965	0.13788866996765137
DocuSign+176	DocuSign	1	DocuSign	0.14850592613220215	0.03955841064453125
Standard Chartered Bank+134	Standard Chartered Bank	1	Apple	0.15950703620910645	0.1381368637084961
Adobe+327	Adobe	1	Adobe	0.14622879028320312	0.037155866622924805
OneDrive+406	OneDrive	1	Adobe	0.15392661094665527	0.13550782203674316
WeTransfer+123	WeTransfer	0		0.1521289348602295	0.2456073760986328
1&1 Ionos+213	1&1 Ionos	1	1&1 Ionos	0.14055275917053223	0.033582448959350586
eBay+100	eBay	1	eBay	0.13897299766540527	0.03253030776977539
OneDrive+271	OneDrive	1	Adobe	0.15239572525024414	0.13563108444213867
Square+335	Square	1	Square	0.13843274116516113	0.03252601623535156
Dropbox+454	Dropbox	1	Dropbox	0.14255619049072266	0.03528594970703125
DHL Airways+430	DHL Airways	1	DHL Airways	0.14033818244934082	0.03358173370361328
Credit Agricole+76	Credit Agricole	1	Societe Generale	0.14119243621826172	0.033341407775878906
Deutsche Telekom+230	Deutsche Telekom	1	Deutsche Telekom	0.14103388786315918	0.034816741943359375
PayPal+280	PayPal	1	PayPal	0.1405179500579834	0.03292107582092285
Square+203	Square	1	Square	0.13806843757629395	0.03294944763183594
Banca Sella+268	Banca Sella	1	Banca Sella	0.13853907585144043	0.033457040786743164
eBay+244	eBay	1	eBay	0.1400165557861328	0.03265094757080078
Bet365+26	Bet365	0		0.1045224666595459	0.15542006492614746
Amazon+365	Amazon	1	Amazon	0.14075970649719238	0.03278613090515137
Banca Sella+292	Banca Sella	1	Banca Sella	0.13909530639648438	0.03343367576599121
Square+145	Square	1	Square	0.13771820068359375	0.03302884101867676
IRS+386	IRS	1	IRS	0.13795900344848633	0.03341174125671387
eBay+6	eBay	1	eBay	0.1391444206237793	0.0326685905456543
Bank of America+279	Bank of America	1	Bank of America	0.14573884010314941	0.03693509101867676
OneDrive+53	OneDrive	1	Adobe	0.15226078033447266	0.13487792015075684
Amazon+253	Amazon	1	Amazon	0.13948559761047363	0.03282976150512695
Blockchain+264	Blockchain	0		0.14136171340942383	0.14162755012512207
Standard Chartered Bank+319	Standard Chartered Bank	0		0.15380096435546875	0.1591942310333252
GoDaddy+345	GoDaddy	0		0.1413581371307373	0.033603668212890625
DHL Airways+60	DHL Airways	1	DHL Airways	0.1400895118713379	0.03370165824890137
Adobe+231	Adobe	1	Adobe	0.14618778228759766	0.03703904151916504
Amazon+83	Amazon	1	Amazon	0.14110732078552246	0.032837629318237305
Dropbox+247	Dropbox	1	Dropbox	0.14017868041992188	0.033997535705566406
