folder	true_brand	phish_category	pred_brand	runtime_element_recognition	runtime_siamese
DGI (French Tax Authority)+2020-07-20-11`44`16	DGI French Tax Authority	1	DGI French Tax Authority	0.12013506889343262	0.05677294731140137
Google Inc.+2020-07-08-20`46`07	Google	1	Dropbox	0.17128682136535645	0.05336427688598633
Facebook, Inc.+2020-05-27-10`42`02	Facebook	1	Facebook	0.11533474922180176	0.054155826568603516
Amazon.com Inc.+2020-05-12-13`35`52	Amazon	1	Amazon	0.09943127632141113	0.06630516052246094
Chase Personal Banking+2020-08-28-14`32`52	Chase Personal Banking	1	Chase Personal Banking	0.16219401359558105	0.060274362564086914
Discover+2019-10-23-09`45`55	Discover	1	Discover	0.10507583618164062	0.04892587661743164
AT&T Inc.+2019-07-31-00`05`02	AT&T	1	AT&T	0.1110527515411377	0.05869174003601074
EE Limited+2020-08-24-11`29`36	EE Limited	0		0.14176487922668457	0.3288278579711914
Bank of America+2020-08-25-15`15`53	Bank of America	1	Bank of America	0.1362154483795166	0.07334256172180176
Outlook+2020-09-14-08`36`17	Microsoft	1	Microsoft	0.17839980125427246	0.08791208267211914
Bank of Montreal+2020-08-30-15`13`09	Bank of Montreal	1	Bank of Montreal	0.14559221267700195	0.07153439521789551
Office365+2020-05-11-15`08`12	Microsoft	1	Microsoft	0.17770719528198242	0.04816031455993652
Facebook, Inc.+2020-08-23-12`02`06	Facebook	0		0.18963408470153809	
IRS+2019-10-22-16`29`24	IRS	1	IRS	0.06508803367614746	0.035532236099243164
Office365+2019-10-19-05`51`41	Microsoft	1	Microsoft	0.11468815803527832	0.057985782623291016
Dropbox, Inc.+2019-08-27-22`55`23	Dropbox	1	Dropbox	0.0780031681060791	0.05865788459777832
Westpac Institutional Banking+2019-08-06-17`53`35	Westpac Institutional Banking	1	Westpac Institutional Banking	0.08836770057678223	0.1638014316558838
Outlook+2020-09-14-11`36`22	Microsoft	1	Microsoft	0.13482308387756348	0.08064103126525879
PayPal Inc.+2020-09-20-17`16`57	PayPal	1	PayPal	0.13527798652648926	0.08267474174499512
Outlook+2020-10-01-13`25`30	Microsoft	1	Microsoft	0.13551902770996094	0.07785272598266602
Outlook+2020-09-14-05`16`19	Microsoft	1	Microsoft	0.19720101356506348	0.0857396125793457
Office365+2020-05-10-22`53`20	Microsoft	1	Microsoft	0.16942119598388672	0.050278663635253906
Outlook+2020-09-13-13`29`07	Microsoft	1	Microsoft	0.14564132690429688	0.08527922630310059
Netflix Inc.+2020-07-07-12`08`09	Netflix	1	Netflix	0.2118244171142578	0.07981228828430176
Outlook+2020-08-05-10`03`35	Microsoft	1	Microsoft	0.12254095077514648	0.21890974044799805
Chase Personal Banking+2020-05-19-09`50`14	Chase Personal Banking	1	Chase Personal Banking	0.08994317054748535	0.050183773040771484
Bank of Montreal+2020-08-22-12`59`14	Bank of Montreal	1	Bank of Montreal	0.2056739330291748	0.060038089752197266
IRS+2020-05-25-16`51`17	IRS	1	IRS	0.13190460205078125	0.05543780326843262
Outlook+2020-09-13-21`29`15	Microsoft	1	Microsoft	0.18956756591796875	0.08215665817260742
Outlook+2020-09-13-14`28`17	Microsoft	1	Microsoft	0.14771771430969238	0.11637210845947266
DHL Airways, Inc.+2019-07-31-14`40`20	DHL Airways	1	DHL Airways	0.0991828441619873	0.05946826934814453
Government of the United Kingdom+2020-09-02-13`33`26	Government of the United Kingdom	0		0.10824441909790039	0.36435723304748535
Banco do Brasil S.A.+2020-05-14-09`46`23	Banco do Brasil S.A	1	Banco do Brasil S.A	0.1830904483795166	0.07715129852294922
Itau Unibanco S.A+2020-05-16-12`18`55	Itau Unibanco S.A	0		0.1163320541381836	0.29726338386535645
Stripe+2019-08-05-12`09`30	Stripe	1	Stripe	0.09556126594543457	0.032826900482177734
Chase Personal Banking+2020-08-28-14`40`01	Chase Personal Banking	1	Chase Personal Banking	0.13251304626464844	0.052345991134643555
Netflix Inc.+2020-08-21-11`48`01	Netflix	1	Netflix	0.14792990684509277	0.09765291213989258
Outlook+2020-09-14-04`03`59	Microsoft	1	Microsoft	0.16735434532165527	0.1432797908782959
LinkedIn Corporation+2020-05-14-20`17`37	LinkedIn Corporation	1	LinkedIn Corporation	0.09607672691345215	0.07692480087280273
Outlook+2020-09-14-04`11`22	Microsoft	1	Microsoft	0.1503760814666748	0.07065320014953613
SOCIETE FRANCAISE DU RADIOTELEPHONE+2020-05-21-10`59`44	SOCIETE FRANCAISE DU RADIOTELEPHONE	1	SOCIETE FRANCAISE DU RADIOTELEPHONE	0.1094822883605957	0.07026386260986328
Office365+2020-05-23-15`08`52	Microsoft	1	Microsoft	0.15544462203979492	0.09000468254089355
PayPal Inc.+2020-09-20-18`45`47	PayPal	1	PayPal	0.11819911003112793	0.05727338790893555
Apple Inc.+2020-07-19-13`51`37	Apple	1	Apple	0.14226412773132324	0.06076836585998535
Office365+2020-08-16-15`51`36	Microsoft	1	Microsoft	0.16123580932617188	0.0995330810546875
Steam+2020-07-13-11`42`20	Steam	1	Steam	0.11394119262695312	0.053012847900390625
Webmail Providers+2020-09-10-17`26`28	Webmail Provider	0		0.12111568450927734	0.14946675300598145
PayPal Inc.+2020-06-13-19`53`03	PayPal	1	PayPal	0.11576223373413086	0.04050898551940918
Outlook+2020-09-14-12`27`35	Microsoft	1	Microsoft	0.16820240020751953	0.10010433197021484
Desjardins+2020-08-25-15`57`08	Desjardins	1	Desjardins	0.1238856315612793	0.053006649017333984
PayPal Inc.+2020-06-14-07`21`45	PayPal	1	PayPal	0.1282975673675537	0.0408940315246582
Amazon.com Inc.+2020-09-10-13`49`27	Amazon	1	Amazon	0.1285405158996582	0.04915499687194824
DGI (French Tax Authority)+2020-06-13-15`52`51	DGI French Tax Authority	1	DGI French Tax Authority	0.14537405967712402	0.04295825958251953
Outlook+2020-09-14-12`16`56	Microsoft	1	Microsoft	0.1510601043701172	0.10310053825378418
Outlook+2020-09-13-14`47`40	Microsoft	1	Microsoft	0.16559576988220215	0.13909459114074707
Outlook+2019-07-30-19`23`40	Microsoft	1	Microsoft	0.1331021785736084	0.14750313758850098
Amazon.com Inc.+2019-09-08-17`01`01	Amazon	1	Amazon	0.11481332778930664	0.03560590744018555
Outlook+2020-09-14-10`58`19	Microsoft	1	Microsoft	0.14850568771362305	0.08742260932922363
Rabobank Nederland+2020-07-22-16`50`28	Rabobank Nederland	0		0.12533974647521973	0.37154269218444824
Office365+2020-08-25-14`51`27	Microsoft	1	Microsoft	0.11362767219543457	0.06918835639953613
Netflix Inc.+2019-08-20-11`30`33	Netflix	1	Netflix	0.12581253051757812	0.06329512596130371
PayPal Inc.+2019-07-29-04`30`31	PayPal	1	PayPal	0.09660458564758301	0.0626683235168457
PayPal Inc.+2020-09-02-13`44`31	PayPal	1	PayPal	0.15488076210021973	0.042542219161987305
Facebook, Inc.+2020-08-18-11`26`15	Facebook	1	Facebook	0.14566516876220703	0.0660552978515625
Outlook+2020-09-14-01`03`20	Microsoft	1	Microsoft	0.19860315322875977	0.11954545974731445
DGI (French Tax Authority)+2019-09-09-16`30`17	DGI French Tax Authority	1	DGI French Tax Authority	0.0953683853149414	0.06837916374206543
Outlook+2020-09-13-21`39`11	Microsoft	1	Microsoft	0.22432160377502441	0.07585906982421875
Outlook+2020-09-13-17`31`21	Microsoft	1	Microsoft	0.20736336708068848	0.11435818672180176
Outlook+2020-09-14-10`50`00	Microsoft	1	Microsoft	0.17633724212646484	0.07217884063720703
Dropbox, Inc.+2020-08-18-10`06`42	Dropbox	0		0.11338162422180176	0.4628481864929199
AT&T Inc.+2019-09-06-14`21`42	AT&T	1	AT&T	0.08800935745239258	0.04903578758239746
Bank of America+2020-08-09-03`13`24	Bank of America	1	Bank of America	0.1379718780517578	0.0486912727355957
Bank of America+2020-05-10-18`22`30	Bank of America	1	Bank of America	0.11019134521484375	0.040075063705444336
AT&T Inc.+2020-05-10-17`24`32	AT&T	1	AT&T	0.08654332160949707	0.05689382553100586
Rakuten+2020-08-05-12`03`04	Rakuten	0		0.13851165771484375	0.3345949649810791
Wells Fargo & Company+2020-06-26-21`12`05	Wells Fargo & Company	1	Wells Fargo & Company	0.11600422859191895	0.18903565406799316
Free (ISP)+2019-07-28-19`07`38	Free ISP	1	Free ISP	0.1361236572265625	0.03222179412841797
Halifax Bank of Scotland Plc+2020-09-09-12`52`00	Halifax Bank of Scotland Plc	0		0.15256094932556152	0.42093372344970703
Netflix Inc.+2020-08-09-02`12`49	Netflix	1	Netflix	0.10904717445373535	0.044724225997924805
RuneScape+2020-06-15-11`40`14	RuneScape	1	RuneScape	0.15484213829040527	0.08560562133789062
Etisalat+2020-08-09-00`24`22	Etisalat	1	Etisalat	0.12161660194396973	0.04508566856384277
Chase Personal Banking+2020-05-21-11`32`06	Chase Personal Banking	1	Chase Personal Banking	0.17922520637512207	0.10378599166870117
Instagram+2020-09-12-14`03`10	Instagram	1	Instagram	0.12257933616638184	0.3835923671722412
Outlook+2020-09-14-10`29`31	Microsoft	1	Microsoft	0.14623045921325684	0.07078719139099121
Apple Inc.+2020-05-18-13`28`58	Apple	1	Apple	0.08483362197875977	0.056704044342041016
Amazon.com Inc.+2020-08-10-11`46`10	Amazon	1	Amazon	0.14264369010925293	0.0419621467590332
Outlook+2020-09-13-19`28`49	Microsoft	1	Microsoft	0.13768720626831055	0.11103558540344238
LinkedIn Corporation+2020-05-02-16`01`50	LinkedIn Corporation	1	LinkedIn Corporation	0.09274482727050781	0.02483677864074707
Outlook+2020-09-14-02`04`13	Microsoft	1	Microsoft	0.15140223503112793	0.08153581619262695
DHL Airways, Inc.+2020-05-16-19`23`05	DHL Airways	1	DHL Airways	0.14449334144592285	0.03830099105834961
Outlook+2020-09-13-13`59`39	Microsoft	1	Microsoft	0.1287524700164795	0.06937623023986816
U.S. Bank+2020-09-13-10`45`30	U.S. Bank	1	U.S. Bank	0.12023639678955078	0.04125523567199707
Outlook+2020-09-14-00`07`28	Microsoft	1	Microsoft	0.15445303916931152	0.08472299575805664
PayPal Inc.+2020-05-25-11`41`04	PayPal	1	PayPal	0.11761879920959473	0.047835588455200195
Wells Fargo & Company+2020-07-11-15`15`37	Wells Fargo & Company	0		0.13787174224853516	0.24878644943237305
AT&T Inc.+2020-08-10-12`50`06	AT&T	1	AT&T	0.20363402366638184	0.0446162223815918
PayPal Inc.+2020-08-14-11`56`34	PayPal	1	PayPal	0.11792850494384766	0.07555007934570312
Yahoo! Inc+2020-09-04-11`11`57	Yahoo!	1	Yahoo!	0.14746332168579102	0.04893660545349121
Office365+2020-08-25-13`20`52	Microsoft	1	Microsoft	0.1258847713470459	0.12006187438964844
Facebook, Inc.+2020-10-01-14`43`54	Facebook	1	Facebook	0.10901856422424316	0.041191816329956055
PayPal Inc.+2020-05-26-12`08`10	PayPal	1	PayPal	0.12641668319702148	0.061208486557006836
PayPal Inc.+2020-07-09-11`43`01	PayPal	1	PayPal	0.12352180480957031	0.286409854888916
PayPal Inc.+2020-07-05-09`52`41	PayPal	1	PayPal	0.12391066551208496	0.04946541786193848
RBC Royal Bank+2020-05-16-11`00`14	RBC Royal Bank	1	RBC Royal Bank	0.15636873245239258	0.06553840637207031
Outlook+2020-09-14-02`38`12	Microsoft	1	Microsoft	0.18839502334594727	0.06801080703735352
Banco do Brasil S.A.+2020-08-27-16`45`38	Banco do Brasil S.A	1	Banco do Brasil S.A	0.15983819961547852	0.05439186096191406
Office365+2019-10-26-02`55`10	Microsoft	1	Microsoft	0.11530184745788574	0.06531143188476562
PayPal Inc.+2020-06-15-12`52`55	PayPal	1	PayPal	0.1272871494293213	0.0569455623626709
WeTransfer+2020-05-30-11`18`22	WeTransfer	0		0.12418222427368164	0.33249616622924805
ADP, LLC+2019-08-21-13`38`52	ADP	1	ADP	0.09513664245605469	0.05575680732727051
Bank of America+2020-08-25-15`08`08	Bank of America	1	Bank of America	0.12325358390808105	0.051596641540527344
Canadian Imperial Bank of Commerce+2019-09-03-14`28`12	Canadian Imperial Bank of Commerce	1	Canadian Imperial Bank of Commerce	0.11840009689331055	0.03315281867980957
PayPal Inc.+2020-08-18-09`49`38	PayPal	1	PayPal	0.10380315780639648	0.04007601737976074
LinkedIn Corporation+2020-09-22-18`30`34	LinkedIn Corporation	1	LinkedIn Corporation	0.12311506271362305	0.040618896484375
PayPal Inc.+2020-07-19-12`56`12	PayPal	1	PayPal	0.10537123680114746	0.04005289077758789
Office365+2020-09-11-13`47`15	Microsoft	1	Microsoft	0.16568493843078613	0.06801390647888184
Microsoft OneDrive+2020-09-10-13`36`53	Microsoft	1	Microsoft	0.17887282371520996	0.060497283935546875
Office365+2019-10-23-09`32`06	Microsoft	1	Microsoft	0.1190650463104248	0.16383957862854004
PayPal Inc.+2020-08-17-13`45`45	PayPal	1	PayPal	0.10307908058166504	0.06198406219482422
DGI (French Tax Authority)+2020-07-01-11`15`34	DGI French Tax Authority	1	DGI French Tax Authority	0.1267106533050537	0.05079531669616699
Microsoft OneDrive+2019-09-08-21`01`52	Microsoft	1	Microsoft	0.12068557739257812	0.028989076614379883
Alibaba+2019-07-31-04`13`27	Alibaba	1	Alibaba	0.1092066764831543	0.06142091751098633
First Investment Bank+2019-07-31-19`28`16	First Investment Bank	1	First Investment Bank	0.10429930686950684	0.12168240547180176
PayPal Inc.+2020-07-20-14`45`17	PayPal	1	PayPal	0.10887289047241211	0.04175066947937012
Outlook+2020-09-13-12`42`23	Microsoft	1	Microsoft	0.1714463233947754	0.09342050552368164
Absa Group+2020-08-20-11`43`25	Absa Group	1	Absa Group	0.16749072074890137	0.10068082809448242
Outlook+2020-08-16-16`51`23	Microsoft	1	Microsoft	0.1286172866821289	0.04433417320251465
NetEase+2020-09-08-11`57`11	NetEase	1	NetEase	0.1565999984741211	0.04841876029968262
Microsoft OneDrive+2020-07-06-10`27`06	Microsoft	1	Microsoft	0.14460539817810059	0.2004246711730957
LinkedIn Corporation+2020-05-07-23`02`07	LinkedIn Corporation	1	LinkedIn Corporation	0.12078404426574707	0.04039883613586426
WeTransfer+2020-08-20-10`54`45	WeTransfer	1	WeTransfer	0.13692164421081543	0.07349991798400879
Rabobank Nederland+2020-07-22-17`17`05	Rabobank Nederland	0		0.12049031257629395	0.49637937545776367
Chase Personal Banking+2020-09-08-13`16`39	Chase Personal Banking	1	Chase Personal Banking	0.20192980766296387	0.11176753044128418
Outlook+2020-09-13-21`48`29	Microsoft	1	Microsoft	0.22374773025512695	0.0907282829284668
Office365+2020-05-17-09`50`52	Microsoft	1	Microsoft	0.11549210548400879	0.05126452445983887
Chase Personal Banking+2020-05-01-17`39`46	Chase Personal Banking	1	Chase Personal Banking	0.1226351261138916	0.026589632034301758
Outlook+2020-09-14-05`47`02	Microsoft	1	Microsoft	0.16892266273498535	0.07753872871398926
Chase Personal Banking+2020-07-10-11`36`23	Chase Personal Banking	1	Chase Personal Banking	0.17077302932739258	0.07240819931030273
WeTransfer+2020-09-04-13`10`11	WeTransfer	1	WeTransfer	0.14893054962158203	0.34621357917785645
DGI (French Tax Authority)+2020-07-22-17`11`05	DGI French Tax Authority	1	DGI French Tax Authority	0.11824822425842285	0.04480171203613281
Outlook+2020-09-13-19`02`00	Microsoft	1	Microsoft	0.1584608554840088	0.10942530632019043
Facebook, Inc.+2020-07-09-12`41`16	Facebook	1	Facebook	0.12323403358459473	0.04294872283935547
Outlook+2020-05-18-14`39`37	Microsoft	1	Microsoft	0.10455584526062012	0.06479692459106445
Banco de Chile+2020-09-04-12`17`18	Banco de Chile	0		0.14349937438964844	0.5096204280853271
Outlook+2020-09-13-16`53`12	Microsoft	1	Microsoft	0.24657702445983887	0.11303520202636719
PayPal Inc.+2019-08-06-17`02`16	PayPal	1	PayPal	0.10805869102478027	0.030618906021118164
Outlook+2020-09-14-01`38`50	Microsoft	1	Microsoft	0.20119118690490723	0.07192516326904297
Office365+2019-09-03-10`16`51	Microsoft	1	Microsoft	0.11736392974853516	0.066741943359375
Apple Inc.+2020-07-16-10`18`19	Apple	1	Apple	0.16662812232971191	0.10483288764953613
eBay Inc.+2020-09-21-10`36`22	eBay	1	eBay	0.12842774391174316	0.04898357391357422
American Express+2020-08-14-14`02`38	American Express	1	American Express	0.12492990493774414	0.06327152252197266
Bank of America+2020-09-13-13`20`20	Bank of America	1	Bank of America	0.1633288860321045	0.06325054168701172
Microsoft OneDrive+2020-05-11-17`04`10	Microsoft	1	Microsoft	0.2452244758605957	0.04158306121826172
WeTransfer+2020-08-09-00`24`55	WeTransfer	1	WeTransfer	0.16837263107299805	0.10457324981689453
DHL Airways, Inc.+2020-05-19-02`48`16	DHL Airways	1	DHL Airways	0.11904525756835938	0.08213233947753906
Bank of Montreal+2020-09-01-11`34`04	Bank of Montreal	1	Bank of Montreal	0.13307762145996094	0.0583648681640625
Dropbox, Inc.+2019-09-06-21`56`01	Dropbox	1	Dropbox	0.1086430549621582	0.0478971004486084
Spotify+2020-05-01-20`49`09	Spotify	1	Spotify	0.10195732116699219	0.029951095581054688
Societe Generale+2019-10-18-09`54`16	Societe Generale	0		0.1256089210510254	0.2527313232421875
PayPal Inc.+2020-09-04-12`48`04	PayPal	1	PayPal	0.09534454345703125	0.04012608528137207
EE Limited+2020-09-23-05`20`47	EE Limited	0		0.11383891105651855	0.3331136703491211
Chase Personal Banking+2020-08-28-13`41`47	Chase Personal Banking	1	Chase Personal Banking	0.1097414493560791	0.040617942810058594
NatWest Personal Banking+2020-09-09-11`52`46	NatWest Personal Banking	1	NatWest Personal Banking	0.20581698417663574	0.043613433837890625
Outlook+2020-09-14-06`25`04	Microsoft	1	Microsoft	0.1398143768310547	0.06808710098266602
Outlook+2020-09-14-09`39`04	Microsoft	1	Microsoft	0.17210841178894043	0.06813764572143555
DGI (French Tax Authority)+2020-05-14-18`04`10	DGI French Tax Authority	1	DGI French Tax Authority	0.09144115447998047	0.028495073318481445
Rabobank Nederland+2020-07-08-13`31`47	Rabobank Nederland	0		0.1433548927307129	0.36890363693237305
Outlook+2020-09-26-13`01`52	Microsoft	1	Microsoft	0.14483189582824707	0.11556434631347656
Outlook+2020-07-09-12`41`53	Microsoft	1	Microsoft	0.16512823104858398	0.07709932327270508
Apple Inc.+2020-07-29-09`59`35	Apple	1	Apple	0.12552738189697266	0.08348298072814941
SunTrust Bank+2019-07-31-20`33`18	SunTrust Bank	1	SunTrust Bank	0.1337904930114746	0.030228137969970703
Alibaba+2020-09-09-11`16`42	Alibaba	1	Alibaba	0.1419374942779541	0.05444145202636719
Chase Personal Banking+2020-08-31-10`07`35	Chase Personal Banking	0		0.17753863334655762	0.24701476097106934
Amazon.com Inc.+2020-05-03-12`19`08	Amazon	1	Amazon	0.11214756965637207	0.06687045097351074
WeTransfer+2020-05-30-10`48`05	WeTransfer	0		0.13062715530395508	0.44342589378356934
Facebook, Inc.+2020-05-24-22`10`26	Facebook	1	Facebook	0.12270188331604004	0.051930904388427734
Netflix Inc.+2020-08-09-01`20`49	Netflix	1	Netflix	0.16368651390075684	0.14574766159057617
Outlook+2020-09-02-14`50`25	Microsoft	1	Microsoft	0.18285131454467773	0.11513447761535645
Orange+2020-08-29-09`09`38	Orange	1	Orange	0.14479899406433105	0.05110478401184082
Outlook+2020-09-14-10`31`12	Microsoft	1	Microsoft	0.22356653213500977	0.0926063060760498
Westpac Institutional Banking+2019-08-07-12`12`01	Westpac Institutional Banking	1	Westpac Institutional Banking	0.1127326488494873	0.046242713928222656
Microsoft OneDrive+2020-05-09-13`21`02	Microsoft	1	Microsoft	0.14338135719299316	0.042777299880981445
Outlook+2020-09-13-20`52`47	Microsoft	1	Microsoft	0.1759476661682129	0.10297703742980957
Outlook+2020-09-13-20`03`07	Microsoft	1	Microsoft	0.1672666072845459	0.06896543502807617
Outlook+2020-09-14-11`34`17	Microsoft	1	Microsoft	0.19633007049560547	0.09343361854553223
Office365+2019-10-21-09`12`54	Microsoft	1	Microsoft	0.08835148811340332	0.0618746280670166
Boxberry+2020-08-24-10`45`12	Boxberry	0		0.15299367904663086	0.4491698741912842
1&1 Ionos+2020-05-19-03`46`41	1&1 Ionos	0		0.09250807762145996	0.3848872184753418
Alibaba+2019-07-29-05`15`41	Alibaba	1	Alibaba	0.21989703178405762	0.048514604568481445
Itau Unibanco S.A+2020-07-09-11`37`40	Itau Unibanco S.A	1	Itau Unibanco S.A	0.18529176712036133	0.08598446846008301
Amazon.com Inc.+2020-08-23-10`04`15	Amazon	0		0.12561750411987305	0.22342896461486816
Outlook+2020-09-14-12`28`49	Microsoft	1	Microsoft	0.18127751350402832	0.14291596412658691
PayPal Inc.+2020-07-29-09`23`01	PayPal	1	PayPal	0.13637447357177734	0.04609370231628418
M & T Bank Coporation+2020-09-01-13`14`56	M & T Bank Coporation	1	M & T Bank Coporation	0.12987351417541504	0.0457003116607666
IRS+2020-05-15-20`43`23	IRS	1	IRS	0.1466982364654541	0.0373992919921875
Microsoft OneDrive+2020-05-25-13`56`59	Microsoft	1	Microsoft	0.13573718070983887	0.06642532348632812
Netflix Inc.+2020-07-10-11`15`03	Netflix	1	Netflix	0.17465734481811523	0.0812830924987793
PayPal Inc.+2020-09-10-15`36`34	PayPal	1	PayPal	0.12434697151184082	0.06547665596008301
PayPal Inc.+2020-09-01-10`20`55	PayPal	1	PayPal	0.1433088779449463	0.04724884033203125
Microsoft OneDrive+2019-10-19-10`23`21	Microsoft	1	Microsoft	0.08272886276245117	0.05763697624206543
PayPal Inc.+2020-05-13-13`10`08	PayPal	1	PayPal	0.1260690689086914	0.03397250175476074
WhatsApp+2020-09-11-12`19`24	WhatsApp	0		0.11862564086914062	0.41661596298217773
PayPal Inc.+2020-05-22-13`34`01	PayPal	1	PayPal	0.12413811683654785	0.07343125343322754
Outlook+2020-05-27-17`17`14	Microsoft	1	Microsoft	0.11820793151855469	0.04466533660888672
PayPal Inc.+2020-05-19-04`06`22	PayPal	1	PayPal	0.09844756126403809	0.027565717697143555
PayPal Inc.+2020-07-18-13`27`04	PayPal	1	PayPal	0.1083221435546875	0.03991532325744629
Chase Personal Banking+2020-05-16-11`02`11	Chase Personal Banking	1	Chase Personal Banking	0.1258084774017334	0.0395510196685791
Amazon.com Inc.+2020-07-04-11`28`15	Amazon	1	Amazon	0.1447761058807373	0.04748225212097168
PayPal Inc.+2020-09-09-11`51`38	PayPal	1	PayPal	0.1411275863647461	0.5441510677337646
EE Limited+2020-07-20-14`07`14	EE Limited	0		0.1141042709350586	0.42652344703674316
LinkedIn Corporation+2020-05-18-13`20`01	LinkedIn Corporation	1	LinkedIn Corporation	0.0959782600402832	0.024717092514038086
G22 Online Gaming+2020-07-16-11`10`09	G22 Online Gaming	0		0.15691494941711426	0.3778836727142334
Office365+2020-08-18-13`01`24	Microsoft	1	Microsoft	0.1394062042236328	0.07269120216369629
Bank of America+2019-10-23-01`03`24	Bank of America	1	Bank of America	0.07890987396240234	0.05113530158996582
PayPal Inc.+2019-07-31-16`20`38	PayPal	1	PayPal	0.12054991722106934	0.031050682067871094
Amazon.com Inc.+2020-08-31-11`32`31	Amazon	1	Amazon	0.14725947380065918	0.04428911209106445
Three UK+2020-09-05-13`59`50	Three UK	0		0.12465548515319824	0.3470742702484131
PayPal Inc.+2020-09-02-13`18`02	PayPal	1	PayPal	0.1027069091796875	0.049361467361450195
Microsoft OneDrive+2020-05-01-22`48`47	Microsoft	1	Microsoft	0.12865233421325684	0.03657984733581543
Amazon.com Inc.+2020-08-09-14`27`34	Amazon	1	Amazon	0.16692280769348145	0.0577695369720459
Orange+2020-08-25-11`54`32	Orange	1	Orange	0.13423490524291992	0.1808149814605713
Office365+2020-05-02-17`48`25	Microsoft	1	Microsoft	0.16008663177490234	0.04991483688354492
Itau Unibanco S.A+2020-08-23-12`12`42	Itau Unibanco S.A	1	Itau Unibanco S.A	0.2528266906738281	0.08081793785095215
Amazon.com Inc.+2020-08-28-12`54`40	Amazon	1	Amazon	0.1755053997039795	0.0638885498046875
TradeKey+2020-05-15-12`22`12	TradeKey	1	TradeKey	0.09757781028747559	0.04123854637145996
OurTime Dating+2019-07-29-09`52`35	OurTime Dating	1	OurTime Dating	0.10598373413085938	0.02761554718017578
Microsoft OneDrive+2020-05-09-12`53`21	Microsoft	1	Microsoft	0.15441465377807617	0.042550086975097656
Outlook+2020-09-13-16`37`20	Microsoft	1	Microsoft	0.14653396606445312	0.09637832641601562
Outlook+2020-07-14-11`27`25	Microsoft	1	Microsoft	0.13338398933410645	0.10294270515441895
Societe Generale+2019-10-18-05`27`48	Societe Generale	0		0.10557961463928223	0.2532317638397217
Visa International Service Association+2020-08-09-11`17`30	Visa International Service Association	1	Visa International Service Association	0.12873053550720215	0.04165387153625488
PayPal Inc.+2020-07-15-12`29`45	PayPal	1	PayPal	0.11781167984008789	0.0502471923828125
Outlook+2020-09-14-12`17`44	Microsoft	1	Microsoft	0.1597447395324707	0.09441542625427246
PayPal Inc.+2020-08-25-14`41`26	PayPal	1	PayPal	0.1757981777191162	0.08451390266418457
