folder	true_brand	phish_category	pred_brand	runtime_element_recognition	runtime_siamese
Chase Personal Banking+2020-07-07-20`30`50	Chase Personal Banking	1	NBT Bank	0.23265457153320312	0.05656170845031738
Office365+2020-08-28-15`24`10	Microsoft	0		0.2233731746673584	
Alaska USA Federal Credit Union+2019-10-23-10`04`02	Alaska USA Federal Credit Union	1	Navy Federal Credit Union	0.1523270606994629	0.09195876121520996
Outlook+2020-08-05-10`37`22	Microsoft	0		0.22586584091186523	0.2010338306427002
Outlook+2020-09-14-09`39`04	Microsoft	1	Microsoft	0.2536778450012207	0.4846346378326416
Absa Group+2020-09-19-13`21`53	Absa Group	0		0.24223709106445312	0.23862648010253906
Outlook+2020-10-01-11`36`16	Microsoft	0		0.19206452369689941	0.11974501609802246
PayPal Inc.+2020-06-11-15`52`18	PayPal	0		0.18085169792175293	
eBay Inc.+2020-08-13-20`08`03	eBay	1	Google	0.19774603843688965	0.04570960998535156
Apple Inc.+2019-10-26-04`34`48	Apple	1	AutoScout24	0.19295930862426758	0.05007815361022949
Outlook+2020-09-14-11`51`52	Microsoft	1	Microsoft	0.2552187442779541	0.48073887825012207
Windward Islands Bank+2020-09-12-14`14`25	Windward Islands Bank	0		0.23630785942077637	0.45191097259521484
Outlook+2020-10-01-13`30`41	Microsoft	1	Microsoft	0.2360544204711914	0.45647549629211426
PayPal Inc.+2020-07-20-15`30`55	PayPal	0		0.2137749195098877	0.09126710891723633
PayPal Inc.+2020-05-13-15`19`03	PayPal	1	AT&T	0.17111897468566895	0.03471517562866211
PayPal Inc.+2020-08-18-09`48`59	PayPal	0		0.21514296531677246	0.09118962287902832
PayPal Inc.+2019-08-21-11`13`51	PayPal	0		0.1638956069946289	0.10413694381713867
Orange+2020-09-27-11`33`14	Orange	0		0.19765305519104004	0.1438591480255127
Three UK+2020-09-19-15`04`17	Three UK	0		0.21839118003845215	0.3521435260772705
DHL Airways, Inc.+2019-07-29-07`11`28	DHL Airways	0		0.17205548286437988	0.33754682540893555
Chase Personal Banking+2020-07-09-10`27`21	Chase Personal Banking	0		0.22824430465698242	0.33536410331726074
Amazon.com Inc.+2020-07-07-16`53`36	Amazon	1	National Bank of Canada	0.2033078670501709	0.23985862731933594
Absa Group+2020-08-30-17`40`51	Absa Group	1	SF Express Co	0.2315349578857422	0.17308950424194336
Amazon.com Inc.+2020-08-30-16`44`44	Amazon	1	Amazon	0.21817302703857422	0.040497779846191406
Yahoo! Inc+2019-09-02-13`12`58	Yahoo!	1	Telstra Corporation Limited	0.18906044960021973	0.13827085494995117
eBay Inc.+2020-09-10-12`33`19	eBay	1	Google	0.22131633758544922	0.038033246994018555
Instagram+2020-08-17-12`47`14	Instagram	1	Square	0.24229145050048828	0.06319642066955566
WeTransfer+2020-05-24-14`02`16	WeTransfer	0		0.268674373626709	0.5789434909820557
Key Bank+2020-05-23-14`26`49	Key Bank	0		0.19212841987609863	0.10409665107727051
Amazon.com Inc.+2020-09-11-11`59`07	Amazon	1	Amazon	0.19617104530334473	0.040778398513793945
PayPal Inc.+2019-08-05-10`36`16	PayPal	0		0.17139887809753418	0.08815360069274902
Outlook+2020-09-13-20`55`45	Microsoft	1	Microsoft	0.2360391616821289	0.45407700538635254
Free (ISP)+2019-10-19-15`52`48	Free ISP	1	Westpac Institutional Banking	0.1894996166229248	0.037854909896850586
Bank of Montreal+2020-09-10-16`11`50	Bank of Montreal	1	Apple	0.22632575035095215	0.0457758903503418
ADP, LLC+2019-08-21-13`38`18	ADP	0		0.19878745079040527	0.2589571475982666
Office365+2020-05-27-10`31`59	Microsoft	0		0.1933612823486328	
Amazon.com Inc.+2020-09-16-11`09`11	Amazon	1	Amazon	0.18288969993591309	0.04120516777038574
Credit Agricole S.A.+2020-09-04-14`30`51	Credit Agricole S.A	1	Credit Agricole S.A	0.2466895580291748	0.4008827209472656
Chase Personal Banking+2020-08-28-14`16`52	Chase Personal Banking	1	NBT Bank	0.23256516456604004	0.05652785301208496
PayPal Inc.+2020-07-01-12`16`40	PayPal	0		0.21313858032226562	0.09048056602478027
IRS+2020-05-24-10`20`07	IRS	0		0.23180603981018066	0.35289764404296875
Outlook+2020-09-13-23`55`06	Microsoft	1	Microsoft	0.2536904811859131	0.4564375877380371
Chase Personal Banking+2020-09-19-16`07`20	Chase Personal Banking	1	Banca Sella	0.22716832160949707	0.23975825309753418
Chase Personal Banking+2020-07-08-13`29`36	Chase Personal Banking	0		0.25698280334472656	0.5579423904418945
Microsoft OneDrive+2020-09-15-10`47`39	Microsoft	1	Microsoft	0.1974318027496338	0.18064570426940918
PayPal Inc.+2019-08-05-10`37`47	PayPal	1	TSB Bank Limited	0.1706855297088623	0.02944803237915039
Office365+2019-10-23-08`47`19	Microsoft	1	Microsoft	0.1980278491973877	0.18726515769958496
Webmail Providers+2020-08-21-10`03`57	Webmail Provider	0		0.2201404571533203	0.041695594787597656
Webmail Providers+2020-07-19-14`26`59	Webmail Provider	0		0.22409319877624512	0.04399275779724121
Facebook, Inc.+2020-08-30-16`24`34	Facebook	1	Facebook	0.22234892845153809	0.04468178749084473
Outlook+2020-05-18-15`35`18	Microsoft	0		0.17286396026611328	0.16783618927001953
Office365+2020-05-25-10`01`28	Microsoft	1	AOL	0.22867035865783691	0.44139957427978516
Apple Inc.+2020-05-25-01`21`56	Apple	0		0.22104620933532715	0.11498355865478516
PayPal Inc.+2020-09-16-14`20`04	PayPal	1	AT&T	0.19325494766235352	0.04546070098876953
Bank of America+2020-07-29-12`21`20	Bank of America	1	Telstra Corporation Limited	0.24696946144104004	0.05934882164001465
DHL Airways, Inc.+2019-07-29-07`38`02	DHL Airways	0		0.18015766143798828	0.3390650749206543
Office365+2020-05-30-11`42`36	Microsoft	1	Microsoft	0.23561954498291016	0.10432863235473633
Webmail Providers+2020-06-26-14`15`17	Webmail Provider	0		0.22015166282653809	0.040982961654663086
Orange+2020-09-10-15`51`48	Orange	1	AutoScout24	0.22930121421813965	0.16072583198547363
Outlook+2020-09-13-19`47`48	Microsoft	1	Microsoft	0.2547333240509033	0.4554476737976074
Amazon.com Inc.+2020-05-30-11`53`26	Amazon	1	Amazon	0.21670866012573242	0.03993082046508789
Outlook+2020-09-13-19`52`06	Microsoft	1	Microsoft	0.25474095344543457	0.45371150970458984
Adobe Inc.+2020-05-04-12`17`15	Adobe	1	National Australia Bank Limited	0.18637514114379883	0.2588188648223877
DGI (French Tax Authority)+2020-08-25-13`20`22	DGI French Tax Authority	1	LinkedIn Corporation	0.22599172592163086	0.054755449295043945
Raiffeisen Bank S.A.+2020-08-05-09`54`28	Raiffeisen Bank S.A.	0		0.24257493019104004	0.11789417266845703
Instagram+2020-05-02-13`21`33	Instagram	0		0.1606459617614746	0.08633971214294434
Amazon.com Inc.+2020-05-01-17`12`03	Amazon	1	Amazon	0.1754930019378662	0.029221534729003906
PayPal Inc.+2020-05-25-13`36`03	PayPal	0		0.21601176261901855	
Credit Agricole S.A.+2020-09-17-11`28`50	Credit Agricole S.A	1	Credit Agricole S.A	0.21281147003173828	0.40383100509643555
PayPal Inc.+2020-07-19-13`34`56	PayPal	0		0.21577882766723633	0.09162330627441406
Microsoft OneDrive+2019-08-07-15`49`09	Microsoft	0		0.18307232856750488	0.42183661460876465
Outlook+2020-09-14-04`57`19	Microsoft	1	Microsoft	0.22360658645629883	0.45626282691955566
Frontier Communications+2020-08-11-12`49`17	Frontier Communications	0		0.23711323738098145	0.052572011947631836
WeTransfer+2020-05-02-12`51`39	WeTransfer	1	Twitter, Inc.	0.18586206436157227	0.037248849868774414
Bank of America+2019-10-19-00`31`19	Bank of America	1	Alibaba	0.1909482479095459	0.1716470718383789
Steam+2020-09-08-10`48`59	Steam	0		0.2647984027862549	0.5928711891174316
Societe Generale+2019-10-19-23`43`12	Societe Generale	0		0.1341550350189209	0.2563483715057373
PayPal Inc.+2020-05-24-18`37`18	PayPal	0		0.19419479370117188	0.09106230735778809
M & T Bank Coporation+2020-08-09-14`05`48	M & T Bank Coporation	1	NedBank Limited	0.2310194969177246	0.2214522361755371
LinkedIn Corporation+2020-05-13-10`50`00	LinkedIn Corporation	1	First Investment Bank	0.1741938591003418	0.027684450149536133
Office365+2020-05-23-23`28`17	Microsoft	1	Google	0.24486899375915527	0.07271003723144531
PayPal Inc.+2020-07-07-11`46`32	PayPal	0		0.21525073051452637	0.09076714515686035
Outlook+2020-09-14-04`05`15	Microsoft	1	Microsoft	0.2396237850189209	0.45366501808166504
PayPal Inc.+2020-06-14-00`08`35	PayPal	0		0.2160801887512207	
Microsoft OneDrive+2020-05-02-08`40`03	Microsoft	0		0.1558082103729248	0.1330268383026123
PayPal Inc.+2020-05-19-12`25`42	PayPal	1	TSB Bank Limited	0.17132925987243652	0.031100034713745117
LinkedIn Corporation+2020-07-19-13`43`07	LinkedIn Corporation	1	LinkedIn Corporation	0.21914434432983398	0.04131817817687988
PayPal Inc.+2019-10-26-03`40`28	PayPal	1	ATB Financial	0.17705845832824707	0.033438920974731445
Outlook+2020-09-14-01`07`45	Microsoft	1	Microsoft	0.2551445960998535	0.4562556743621826
Office365+2020-09-19-12`34`35	Microsoft	0		0.255887508392334	0.5129733085632324
Google Inc.+2020-05-30-11`08`27	Google	1	youtube	0.19436883926391602	0.03960752487182617
IRS+2020-05-14-17`12`11	IRS	0		0.20063495635986328	0.4181051254272461
M & T Bank Coporation+2020-08-11-14`36`16	M & T Bank Coporation	0		0.19529390335083008	
LinkedIn Corporation+2020-07-10-12`04`30	LinkedIn Corporation	0		0.225172758102417	0.3746671676635742
PayPal Inc.+2020-06-06-10`25`55	PayPal	1	LinkedIn Corporation	0.18099403381347656	0.04111647605895996
Daum+2020-05-27-13`21`24	Daum	1	Google	0.2251899242401123	0.04564547538757324
EE Limited+2020-09-27-14`03`00	EE Limited	1	International Card Services B.V	0.23866510391235352	0.054346561431884766
Itau Unibanco S.A+2020-05-25-13`43`28	Itau Unibanco S.A	1	ICICI Bank Limited	0.21669721603393555	0.06657576560974121
Alibaba+2020-08-05-09`22`17	Alibaba	1	Navy Federal Credit Union	0.2410423755645752	0.4141678810119629
PayPal Inc.+2020-07-04-15`20`47	PayPal	0		0.21346807479858398	0.09141302108764648
MWeb+2020-07-08-16`50`31	MWeb	0		0.19911766052246094	0.2747981548309326
Adobe Inc.+2020-08-21-10`47`57	Adobe	1	Facebook	0.22365307807922363	0.06926655769348145
Outlook+2020-09-13-14`39`16	Microsoft	1	Microsoft	0.2545328140258789	0.45507025718688965
Itau Unibanco S.A+2020-05-06-11`21`21	Itau Unibanco S.A	0		0.21485066413879395	0.40582776069641113
1&1 Ionos+2020-08-09-11`43`47	1&1 Ionos	1	1&1 Ionos	0.21914935111999512	0.06806826591491699
BT Group plc+2020-06-24-22`50`32	BT Group plc	1	Zoopla	0.24194622039794922	0.050771236419677734
SNS Bank N.V.+2019-08-21-13`19`09	SNS Bank N.V	0		0.20449399948120117	0.3249483108520508
Apple Inc.+2020-07-28-21`01`09	Apple	0		0.24166202545166016	0.26088666915893555
IRS+2020-05-02-13`08`51	IRS	0		0.18403291702270508	0.17693400382995605
Ooredoo QSC+2020-06-22-14`35`56	Ooredoo QSC	1	Ooredoo QSC	0.19141888618469238	0.04755353927612305
Microsoft OneDrive+2019-08-01-13`45`55	Microsoft	0		0.19696784019470215	0.420076847076416
Adobe Inc.+2020-05-10-21`34`54	Adobe	0		0.16629719734191895	0.22781682014465332
Outlook+2020-09-14-06`32`36	Microsoft	1	Microsoft	0.2362987995147705	0.4537220001220703
Outlook+2020-09-14-05`41`09	Microsoft	1	Microsoft	0.2558596134185791	0.4557931423187256
Alibaba+2020-08-22-11`31`17	Alibaba	0		0.23530220985412598	0.11786389350891113
Amazon.com Inc.+2020-09-10-13`49`27	Amazon	1	Amazon	0.19508099555969238	0.04068470001220703
IRS+2020-08-18-10`09`33	IRS	1	American Express	0.2535398006439209	0.2102799415588379
PayPal Inc.+2020-06-18-14`55`17	PayPal	1	AT&T	0.21735882759094238	0.04398798942565918
PayPal Inc.+2020-05-31-11`44`16	PayPal	0		0.23019027709960938	0.2674896717071533
Chase Personal Banking+2019-07-31-12`39`16	Chase Personal Banking	0		0.165144681930542	0.2698044776916504
Dropbox, Inc.+2019-08-05-09`15`51	Dropbox	0		0.17314577102661133	0.29300713539123535
Outlook+2020-05-01-16`20`23	Microsoft	0		0.16733002662658691	0.07942533493041992
Outlook+2020-10-01-13`41`47	Microsoft	1	Microsoft	0.2398214340209961	0.4548671245574951
PayPal Inc.+2020-05-30-14`39`57	PayPal	0		0.21452641487121582	0.09068942070007324
Societe Generale+2020-08-17-13`23`31	Societe Generale	1	Vodafone	0.22010040283203125	0.050445556640625
Microsoft OneDrive+2020-05-02-14`52`18	Microsoft	0		0.19174623489379883	0.35922813415527344
Outlook+2020-09-13-13`58`51	Microsoft	1	Microsoft	0.23643875122070312	0.4543766975402832
Outlook+2020-09-13-17`42`37	Microsoft	1	Microsoft	0.25409436225891113	0.4534332752227783
Google Inc.+2020-09-27-11`08`13	Google	0		0.24127936363220215	0.34724903106689453
Facebook, Inc.+2020-09-30-11`17`06	Facebook	0		0.20493078231811523	
Itau Unibanco S.A+2019-09-02-14`38`00	Itau Unibanco S.A	1	Banco del Estado de Chile	0.14897942543029785	0.18310952186584473
PayPal Inc.+2020-06-14-09`30`03	PayPal	0		0.21569609642028809	0.09128308296203613
IRS+2020-05-15-20`49`45	IRS	0		0.19478416442871094	0.4203038215637207
Office365+2020-09-16-15`19`30	Microsoft	0		0.2209019660949707	0.5145118236541748
Outlook+2020-09-13-12`56`42	Microsoft	1	Microsoft	0.2286088466644287	0.45656347274780273
eBay Inc.+2020-08-09-00`17`53	eBay	0		0.23109722137451172	
Microsoft OneDrive+2019-08-05-11`00`46	Microsoft	0		0.15210843086242676	0.2819545269012451
PayPal Inc.+2020-05-25-10`16`42	PayPal	0		0.19534087181091309	0.09113383293151855
Outlook+2020-09-13-18`55`39	Microsoft	1	Microsoft	0.24074578285217285	0.45730113983154297
Outlook+2020-08-28-14`01`14	Microsoft	0		0.22986721992492676	
PayPal Inc.+2019-08-22-14`32`17	PayPal	0		0.149580717086792	
Google Inc.+2020-09-27-14`22`52	Google	1	youtube	0.18914437294006348	0.04010176658630371
Microsoft OneDrive+2020-05-21-12`37`15	Microsoft	0		0.19892621040344238	0.42470669746398926
Adobe Inc.+2020-05-02-10`00`22	Adobe	1	National Australia Bank Limited	0.16031098365783691	0.2611675262451172
Made-In-China+2020-06-13-23`16`55	Made-In-China	0		0.23463177680969238	0.16670751571655273
Apple Inc.+2020-09-26-12`41`39	Apple	0		0.22304677963256836	0.48948001861572266
LinkedIn Corporation+2020-05-10-22`17`33	LinkedIn Corporation	1	First Investment Bank	0.1615440845489502	0.027782678604125977
PayPal Inc.+2020-06-13-19`53`03	PayPal	0		0.22035741806030273	
Office365+2020-09-09-13`35`53	Microsoft	0		0.18084144592285156	0.08846426010131836
Amazon.com Inc.+2020-08-14-13`38`37	Amazon	0		0.20149564743041992	
PayPal Inc.+2019-08-20-13`10`17	PayPal	1	ATB Financial	0.1511533260345459	0.03052210807800293
LinkedIn Corporation+2020-05-15-00`21`01	LinkedIn Corporation	1	First Investment Bank	0.17542362213134766	0.028155803680419922
Adobe Inc.+2020-08-09-11`36`08	Adobe	0		0.23119902610778809	0.13678431510925293
Outlook+2020-09-14-09`05`06	Microsoft	1	Microsoft	0.23312830924987793	0.45371437072753906
SendGrid+2020-09-12-14`09`12	SendGrid	1	American Express	0.22084331512451172	0.040741920471191406
Outlook+2020-09-14-02`56`01	Microsoft	1	Microsoft	0.254547119140625	0.45796775817871094
Giffgaff+2020-09-23-02`48`25	Giffgaff	1	Verizon Wireless	0.22295737266540527	0.05099344253540039
DGI (French Tax Authority)+2020-05-13-15`37`37	DGI French Tax Authority	1	American Express	0.18286943435668945	0.0377802848815918
Giffgaff+2020-05-23-19`02`25	Giffgaff	1	Giffgaff	0.2488701343536377	0.3075981140136719
Apple Inc.+2020-07-11-18`57`01	Apple	0		0.2579169273376465	0.2626614570617676
PayPal Inc.+2020-06-10-14`35`43	PayPal	1	ATB Financial	0.19796109199523926	0.040570974349975586
Outlook+2020-05-02-17`01`37	Microsoft	0		0.17004656791687012	
PayPal Inc.+2020-08-14-11`54`00	PayPal	0		0.17929863929748535	0.09199333190917969
1&1 Ionos+2020-06-20-15`00`35	1&1 Ionos	0		0.21888470649719238	
Wells Fargo & Company+2020-08-20-11`22`08	Wells Fargo & Company	0		0.2282240390777588	0.44983959197998047
PayPal Inc.+2020-08-17-11`30`58	PayPal	0		0.19251441955566406	0.09097099304199219
Match+2019-08-05-14`24`36	Match	1	Chase Personal Banking	0.18058419227600098	0.07510638236999512
Government of Turkey+2020-08-09-14`16`00	Government of Turkey	0		0.21956133842468262	0.09575080871582031
LinkedIn Corporation+2020-05-08-01`10`54	LinkedIn Corporation	1	First Investment Bank	0.16661620140075684	0.027591228485107422
Bank of America+2020-07-01-09`44`01	Bank of America	1	Wells Fargo & Company	0.22915053367614746	0.19005560874938965
PayPal Inc.+2020-08-05-10`43`15	PayPal	0		0.21553635597229004	0.0909419059753418
Outlook+2020-09-13-19`36`39	Microsoft	1	Microsoft	0.24084997177124023	0.45600438117980957
Adobe Inc.+2020-05-13-13`49`36	Adobe	0		0.18635797500610352	0.1907482147216797
PayPal Inc.+2020-07-19-12`56`12	PayPal	0		0.19175052642822266	0.0908663272857666
Apple Inc.+2020-07-10-11`32`18	Apple	0		0.24213814735412598	0.2622509002685547
Office365+2020-09-09-11`52`33	Microsoft	1	Microsoft	0.24201107025146484	0.0880286693572998
PayPal Inc.+2020-05-19-12`10`50	PayPal	1	ATB Financial	0.17646217346191406	0.030549287796020508
Microsoft OneDrive+2019-10-26-04`15`45	Microsoft	0		0.20069003105163574	0.4196333885192871
Outlook+2020-05-23-13`19`49	Microsoft	1	Microsoft	0.2060987949371338	0.26616954803466797
Netflix Inc.+2020-07-10-11`42`52	Netflix	0		0.25459957122802734	0.20189309120178223
Netflix Inc.+2020-09-28-14`19`33	Netflix	0		0.2231614589691162	0.21796369552612305
DGI (French Tax Authority)+2020-06-21-12`35`15	DGI French Tax Authority	1	LinkedIn Corporation	0.1923990249633789	0.054782867431640625
PayPal Inc.+2020-05-01-12`18`21	PayPal	1	American Express	0.17010998725891113	0.029755830764770508
Charles Schwab+2020-08-16-19`15`12	Charles Schwab	1	anadolubank	0.26422548294067383	0.06226944923400879
Netflix Inc.+2020-09-26-11`41`27	Netflix	0		0.24445223808288574	0.409060001373291
PayPal Inc.+2019-08-18-12`37`31	PayPal	1	Adobe	0.1663050651550293	0.02836751937866211
Office365+2020-08-28-17`20`57	Microsoft	1	AOL	0.24522852897644043	0.43981361389160156
PayPal Inc.+2020-05-30-16`01`42	PayPal	1	American Express	0.21348810195922852	0.04454398155212402
Itau Unibanco S.A+2019-10-19-11`00`51	Itau Unibanco S.A	1	SunTrust Bank	0.2078719139099121	0.3735015392303467
Chase Personal Banking+2020-05-03-10`07`35	Chase Personal Banking	0		0.21717596054077148	0.2870626449584961
Outlook+2020-10-01-13`22`37	Microsoft	1	Microsoft	0.22474169731140137	0.4536147117614746
Banco do Brasil S.A.+2020-05-21-12`26`23	Banco do Brasil S.A	0		0.16470980644226074	
Adobe Inc.+2020-05-02-14`28`32	Adobe	1	National Australia Bank Limited	0.15969252586364746	0.2589402198791504
Office365+2019-08-06-14`44`38	Microsoft	1	Microsoft	0.19461345672607422	0.1119849681854248
Adobe Inc.+2020-05-29-14`37`56	Adobe	0		0.25541067123413086	0.4137866497039795
Chase Personal Banking+2020-07-11-17`40`11	Chase Personal Banking	1	Trade Me NZ	0.2214055061340332	0.058358192443847656
Office365+2019-09-08-20`49`56	Microsoft	1	Microsoft	0.20001816749572754	0.0484316349029541
Adobe Inc.+2020-05-27-16`40`43	Adobe	0		0.2572042942047119	0.44706273078918457
PayPal Inc.+2020-05-25-05`11`51	PayPal	0		0.18536043167114258	0.09099459648132324
PayPal Inc.+2020-09-08-10`32`59	PayPal	0		0.19518089294433594	0.09124588966369629
Yahoo! Inc+2020-05-24-20`01`52	Yahoo!	1	Yahoo!	0.20824956893920898	0.048699378967285156
Outlook+2020-09-13-16`52`23	Microsoft	1	Microsoft	0.2542729377746582	0.4528515338897705
Dropbox, Inc.+2019-08-05-14`11`24	Dropbox	0		0.18364357948303223	0.29191136360168457
U.S. Bank+2020-07-30-11`21`02	U.S. Bank	1	AT&T	0.21967244148254395	0.05162763595581055
PayPal Inc.+2019-07-30-18`50`39	PayPal	1	AT&T	0.17960166931152344	0.03413796424865723
Webmail Providers+2020-08-21-10`49`06	Webmail Provider	0		0.2172858715057373	0.1334092617034912
PayPal Inc.+2020-07-20-13`37`05	PayPal	0		0.18604540824890137	0.09053301811218262
Outlook+2020-08-14-13`03`09	Microsoft	1	Microsoft	0.24166226387023926	0.0915524959564209
Bank of America+2020-09-28-14`27`57	Bank of America	1	ICICI Bank Limited	0.24182462692260742	0.05365896224975586
Microsoft OneDrive+2020-07-28-21`44`30	Microsoft	1	Microsoft	0.23647332191467285	0.3235349655151367
PayPal Inc.+2020-08-20-13`07`08	PayPal	0		0.22140717506408691	0.10303044319152832
ASB Bank Limited+2020-05-24-17`43`47	ASB Bank Limited	1	ASB Bank Limited	0.19591832160949707	0.2002570629119873
RBC Royal Bank+2019-08-27-11`33`16	RBC Royal Bank	1	Zoopla	0.19521880149841309	0.03497028350830078
Desjardins+2020-08-27-14`09`27	Desjardins	1	Naver	0.25052332878112793	0.055730581283569336
Microsoft OneDrive+2020-07-11-14`42`15	Microsoft	0		0.2541689872741699	0.5397074222564697
NetEase+2020-09-23-21`20`29	NetEase	0		0.23314452171325684	0.5239970684051514
PayPal Inc.+2020-05-11-17`00`26	PayPal	1	AT&T	0.15989899635314941	0.03432512283325195
PayPal Inc.+2020-08-05-10`43`23	PayPal	0		0.2150402069091797	0.09112191200256348
PayPal Inc.+2020-07-19-14`54`16	PayPal	0		0.19472837448120117	0.0914754867553711
Credit Agricole S.A.+2020-05-01-15`21`32	Credit Agricole S.A	0		0.1755540370941162	0.24165892601013184
Facebook, Inc.+2020-09-05-15`16`13	Facebook	0		0.20060205459594727	0.10057663917541504
PayPal Inc.+2020-09-10-17`22`14	PayPal	1	Frontier Communications	0.217085599899292	0.2060256004333496
Webmail Providers+2020-09-01-12`02`46	Webmail Provider	0		0.22373032569885254	0.0674734115600586
PayPal Inc.+2020-08-18-09`50`21	PayPal	0		0.21506810188293457	0.0916450023651123
Amazon.com Inc.+2020-05-26-13`51`59	Amazon	1	Amazon	0.20285630226135254	0.04246997833251953
WeTransfer+2020-08-10-11`05`25	WeTransfer	0		0.22381019592285156	0.1206827163696289
Webmail Providers+2020-05-17-08`53`29	Webmail Provider	0		0.1696915626525879	0.14706897735595703
PayPal Inc.+2019-10-19-05`41`06	PayPal	0		0.13392162322998047	0.06505107879638672
OurTime Dating+2019-09-08-21`49`50	OurTime Dating	0		0.17333149909973145	0.28258681297302246
PayPal Inc.+2020-05-26-13`43`56	PayPal	0		0.18877577781677246	0.0910043716430664
PayPal Inc.+2020-08-13-18`09`56	PayPal	0		0.20488286018371582	
Yahoo! Inc+2019-08-22-15`48`45	Yahoo!	1	Telstra Corporation Limited	0.16230392456054688	0.13797283172607422
Office365+2020-09-10-17`24`07	Microsoft	0		0.25302624702453613	0.3561563491821289
Lloyds TSB Group+2020-09-24-19`04`31	Lloyds TSB Group	0		0.20786476135253906	0.3457450866699219
PayPal Inc.+2020-05-27-10`23`36	PayPal	0		0.2159130573272705	0.09130978584289551
Facebook, Inc.+2020-06-14-14`39`14	Facebook	0		0.2000105381011963	0.16408991813659668
RuneScape+2020-07-20-12`59`03	RuneScape	0		0.2282400131225586	0.5550692081451416
WeTransfer+2019-08-19-15`10`34	WeTransfer	0		0.16460728645324707	0.2228832244873047
Bank of America+2019-08-19-17`34`07	Bank of America	1	Nationwide Building Society	0.1805105209350586	0.041914939880371094
Outlook+2020-09-13-16`11`31	Microsoft	1	Microsoft	0.2549862861633301	0.4545602798461914
Wells Fargo & Company+2019-08-05-12`51`34	Wells Fargo & Company	0		0.18702268600463867	0.09382462501525879
WhatsApp+2020-09-10-16`16`34	WhatsApp	0		0.22125744819641113	0.10050296783447266
Apple Inc.+2020-07-20-15`50`34	Apple	0		0.24048924446105957	0.2613377571105957
Navy Federal Credit Union+2019-09-02-11`33`16	Navy Federal Credit Union	1	Credit du Nord	0.17236614227294922	0.038706064224243164
Adobe Inc.+2020-09-24-12`37`40	Adobe	0		0.231184720993042	0.34409213066101074
Rabobank Nederland+2020-07-21-16`08`51	Rabobank Nederland	0		0.22589468955993652	0.18890762329101562
American Express+2020-09-06-13`38`16	American Express	1	AT&T	0.22026848793029785	0.05355954170227051
